30 of 38 units, , , , ,V4e043_00, , , ,V4e043_01, , , ,V4e044_00, , , ,V4e045_00, , , ,V4e046_00, , , ,V4e047_00, , , ,V4e048_00, , , ,V4e048_01, , , ,V4e052_00, , , ,V4e052_01, , , ,V4e052_02, , , ,V4e052_03, , , ,V4e052_04, , , ,V4e053_00, , , ,V4e053_01, , , ,V4e054_00, , , ,MTe037_00, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe039_02, , , ,MTe040_00, , , ,MTe041_00, , , ,MTe041_01, , , ,MTe042_00, , , ,MTe042_02, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe050_01, , , ,MTe051_00, , , ,MTe051_01, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
53,C,1,1.0,7.0,60.46500015258789,138.4320068359375,144.68600463867188,122.60700225830078,8.279000282287598,21.371000289916992,13.87399959564209,12.4399995803833,122.46299743652344,146.4969940185547,80.86399841308594,55.832000732421875,12.789999961853027,25.889999389648438,16.01099967956543,5.145999908447266,58.1619987487793,122.33000183105469,207.08900451660156,129.3730010986328,NaN,NaN,NaN,NaN,50.03099822998047,130.19900512695312,57.60300064086914,234.28900146484375,NaN,NaN,NaN,NaN,74.46900177001953,59.332000732421875,59.01100158691406,147.74099731445312,6.367000102996826,12.777999877929688,10.121000289916992,4.151000022888184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.65800094604492,62.44300079345703,43.055999755859375,101.95700073242188,16.031999588012695,8.496000289916992,0.33899998664855957,21.61400032043457,90.03600311279297,97.86799621582031,67.4010009765625,81.7490005493164,264.2330017089844,194.31700134277344,128.32200622558594,324.5780029296875,57.11199951171875,87.15599822998047,93.38200378417969,125.06800079345703,159.08399963378906,75.16200256347656,91.29299926757812,89.1719970703125,NaN,NaN,NaN,NaN,29.374000549316406,91.21399688720703,98.59400177001953,82.86599731445312,25.599000930786133,33.9119987487793,31.37700080871582,87.78399658203125,NaN,NaN,NaN,NaN,29.711000442504883,50.94499969482422,38.4640007019043,62.56800079345703,34.867000579833984,48.551998138427734,34.22700119018555,79.7750015258789,30.107999801635742,73.18599700927734,30.357999801635742,120.90499877929688,34.13600158691406,51.479000091552734,16.93000030517578,57.3650016784668,14.831999778747559,15.711999893188477,6.309999942779541,4.041999816894531,37.53799819946289,43.04999923706055,32.9630012512207,31.367000579833984,12.902000427246094,12.496000289916992,11.496000289916992,44.57500076293945
54,M,1,6.0,1.0,40.27399826049805,151.8560028076172,208.05999755859375,28.204999923706055,0.07999999821186066,6.460999965667725,2.2330000400543213,3.444999933242798,52.54999923706055,62.25,85.28700256347656,33.98699951171875,6.914000034332275,14.42199993133545,4.343999862670898,7.9629998207092285,135.69200134277344,142.7949981689453,200.25599670410156,191.41299438476562,2.315000057220459,2.244999885559082,2.321000099182129,7.539000034332275,27.69300079345703,106.68000030517578,93.59300231933594,207.9250030517578,NaN,NaN,NaN,NaN,65.30000305175781,126.03800201416016,82.1449966430664,80.4739990234375,3.1600000858306885,19.429000854492188,14.633999824523926,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.16699981689453,37.08700180053711,62.680999755859375,69.32099914550781,32.5359992980957,0.01899999938905239,0.4339999854564667,24.261999130249023,108.52100372314453,48.4370002746582,39.887001037597656,122.16400146484375,208.91099548339844,171.63999938964844,176.49099731445312,296.46099853515625,57.534000396728516,74.72000122070312,98.30400085449219,266.5660095214844,137.93600463867188,134.0019989013672,75.55400085449219,215.47799682617188,NaN,NaN,NaN,NaN,14.27299976348877,71.38899993896484,83.1760025024414,73.61799621582031,4.882999897003174,40.77799987792969,41.308998107910156,100.98100280761719,NaN,NaN,NaN,NaN,16.999000549316406,41.80400085449219,47.17300033569336,77.44200134277344,33.07699966430664,45.709999084472656,31.90999984741211,85.65599822998047,69.04100036621094,72.177001953125,23.167999267578125,91.63300323486328,53.69599914550781,16.926000595092773,19.466999053955078,46.92900085449219,49.50600051879883,2.2720000743865967,0.02500000037252903,8.812999725341797,43.08700180053711,40.6609992980957,29.19099998474121,28.034000396728516,26.006999969482422,11.956000328063965,14.803000450134277,23.42799949645996
55,M,1,7.0,7.0,83.38800048828125,158.95799255371094,234.35000610351562,72.74800109863281,19.95800018310547,8.744999885559082,6.385000228881836,0.04600000008940697,63.25299835205078,119.56199645996094,68.44999694824219,46.74300003051758,9.069000244140625,38.69200134277344,8.576000213623047,4.0279998779296875,116.44000244140625,184.3070068359375,208.7429962158203,139.72999572753906,NaN,NaN,NaN,NaN,58.077999114990234,103.77200317382812,66.99199676513672,180.68699645996094,NaN,NaN,NaN,NaN,67.08300018310547,103.68000030517578,94.70700073242188,104.70899963378906,7.090000152587891,34.483001708984375,24.42300033569336,5.060999870300293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.52199935913086,23.177000045776367,56.59199905395508,75.35099792480469,22.70199966430664,0.04399999976158142,13.694999694824219,64.22799682617188,78.2509994506836,79.25499725341797,69.3740005493164,78.08100128173828,215.2030029296875,235.24099731445312,155.34100341796875,352.43499755859375,120.09100341796875,165.04200744628906,55.83100128173828,163.13800048828125,104.75700378417969,140.63900756835938,76.75900268554688,153.29200744628906,NaN,NaN,NaN,NaN,33.65299987792969,57.08300018310547,78.22000122070312,61.69499969482422,12.407999992370605,36.323001861572266,45.797000885009766,72.65699768066406,NaN,NaN,NaN,NaN,40.827999114990234,55.24300003051758,36.6349983215332,88.55699920654297,57.62200164794922,73.37899780273438,38.327999114990234,76.65499877929688,79.93699645996094,52.54499816894531,42.439998626708984,103.9489974975586,32.244998931884766,8.1899995803833,24.819000244140625,0.503000020980835,8.770999908447266,2.2639999389648438,2.2639999389648438,0.04500000178813934,41.38100051879883,35.24100112915039,38.49700164794922,38.224998474121094,15.310999870300293,17.516000747680664,15.041000366210938,17.225000381469727
56,M,1,6.0,1.0,39.7140007019043,182.68299865722656,152.32899475097656,136.8939971923828,10.592000007629395,18.893999099731445,6.593999862670898,3.812999963760376,18.13800048828125,165.75900268554688,131.41400146484375,109.87799835205078,12.315999984741211,16.475000381469727,25.94499969482422,19.697999954223633,67.73100280761719,181.03700256347656,155.3350067138672,147.5850067138672,NaN,NaN,NaN,NaN,58.40399932861328,75.44300079345703,85.47699737548828,198.1540069580078,NaN,NaN,NaN,NaN,13.317999839782715,56.284000396728516,38.8489990234375,108.822998046875,0.06300000101327896,0.0,2.2699999809265137,0.04899999871850014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.279998779296875,74.69100189208984,60.83300018310547,69.75900268554688,9.90999984741211,2.244999885559082,4.079999923706055,31.01300048828125,24.445999145507812,76.1449966430664,27.66200065612793,107.88600158691406,170.85000610351562,199.6439971923828,142.3260040283203,307.1300048828125,42.78900146484375,82.66000366210938,74.302001953125,243.2989959716797,103.81999969482422,83.16100311279297,86.11199951171875,123.71499633789062,NaN,NaN,NaN,NaN,21.283000946044922,66.85700225830078,59.637001037597656,78.2760009765625,6.810999870300293,22.735000610351562,12.798999786376953,82.38899993896484,NaN,NaN,NaN,NaN,15.038000106811523,33.119998931884766,41.17100143432617,102.8499984741211,28.336000442504883,45.62200164794922,27.391000747680664,90.9800033569336,26.964000701904297,63.584999084472656,34.1150016784668,84.48300170898438,36.51100158691406,34.54399871826172,63.84199905395508,45.3489990234375,2.428999900817871,8.416999816894531,20.37299919128418,4.4720001220703125,43.05099868774414,32.28499984741211,44.849998474121094,26.85700035095215,19.882999420166016,13.802000045776367,14.045999526977539,25.04800033569336
57,M,0,3.0,4.0,91.86199951171875,174.88900756835938,157.17300415039062,82.01300048828125,15.79800033569336,12.718999862670898,6.416999816894531,0.14499999582767487,58.41699981689453,152.47900390625,148.43600463867188,89.21700286865234,10.57699966430664,25.36400032043457,18.847000122070312,22.21500015258789,97.16300201416016,233.3280029296875,192.58700561523438,157.03799438476562,4.486999988555908,14.315999984741211,4.7129998207092285,7.7829999923706055,47.040000915527344,80.85900115966797,43.183998107910156,182.8730010986328,NaN,NaN,NaN,NaN,78.98999786376953,51.051998138427734,64.71199798583984,61.21500015258789,0.10400000214576721,6.322000026702881,2.2679998874664307,0.003000000026077032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.24199676513672,94.00499725341797,65.08699798583984,90.8270034790039,23.10099983215332,0.04800000041723251,10.894000053405762,38.380001068115234,71.0530014038086,69.0250015258789,25.895000457763672,128.31300354003906,208.3419952392578,218.5540008544922,154.00599670410156,262.89300537109375,19.996999740600586,117.15399932861328,56.91400146484375,238.90699768066406,134.20399475097656,87.50800323486328,152.79600524902344,96.11599731445312,NaN,NaN,NaN,NaN,30.73200035095215,108.28099822998047,41.042999267578125,30.9950008392334,10.612000465393066,14.595000267028809,10.682000160217285,35.37300109863281,NaN,NaN,NaN,NaN,21.611000061035156,56.56100082397461,40.236000061035156,85.34700012207031,32.92399978637695,56.87699890136719,34.27799987792969,81.23699951171875,44.422000885009766,67.5459976196289,30.1200008392334,82.20600128173828,18.81100082397461,21.4689998626709,24.72800064086914,29.299999237060547,6.5229997634887695,0.0,6.234000205993652,0.06499999761581421,42.86800003051758,38.71200180053711,40.4900016784668,65.13600158691406,26.148000717163086,10.690999984741211,24.535999298095703,34.87300109863281
58,C,0,4.0,3.0,12.38599967956543,96.53199768066406,111.74400329589844,71.0790023803711,NaN,NaN,NaN,NaN,25.783000946044922,21.39699935913086,55.801998138427734,14.038000106811523,0.12600000202655792,10.008000373840332,7.208000183105469,7.3520002365112305,93.81500244140625,99.02899932861328,62.327999114990234,198.41200256347656,NaN,NaN,NaN,NaN,57.78499984741211,52.388999938964844,96.33599853515625,229.91299438476562,NaN,NaN,NaN,NaN,38.49700164794922,57.893001556396484,94.97200012207031,129.71600341796875,2.434999942779541,17.795000076293945,23.823999404907227,7.921000003814697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.93699645996094,34.387001037597656,73.28800201416016,85.35199737548828,20.187000274658203,2.3410000801086426,12.210000038146973,39.51900100708008,114.44599914550781,23.878999710083008,63.07400131225586,133.65199279785156,178.44700622558594,219.36500549316406,142.1179962158203,262.7279968261719,37.9630012512207,108.83399963378906,59.33000183105469,247.4969940185547,93.30999755859375,123.7770004272461,61.516998291015625,64.95999908447266,NaN,NaN,NaN,NaN,27.937000274658203,71.5530014038086,85.38700103759766,93.52100372314453,10.906000137329102,12.527000427246094,31.687000274658203,31.26300048828125,NaN,NaN,NaN,NaN,14.381999969482422,37.47800064086914,34.981998443603516,107.89700317382812,26.628000259399414,41.98699951171875,30.607999801635742,59.994998931884766,34.720001220703125,75.20099639892578,37.83599853515625,101.75599670410156,5.394999980926514,26.920000076293945,17.483999252319336,24.025999069213867,2.3399999141693115,14.145999908447266,0.9409999847412109,9.597000122070312,35.356998443603516,42.64400100708008,35.367000579833984,44.632999420166016,11.86299991607666,11.020000457763672,3.315000057220459,27.490999221801758
59,M,1,7.0,1.0,22.523000717163086,118.2030029296875,211.03500366210938,126.58899688720703,0.0820000022649765,6.414999961853027,10.96399974822998,7.671999931335449,39.952999114990234,124.18000030517578,130.56199645996094,181.73300170898438,8.786999702453613,24.51099967956543,21.884000778198242,16.815000534057617,126.90599822998047,223.48599243164062,234.8800048828125,126.86599731445312,5.956999778747559,7.034999847412109,8.29699993133545,3.992000102996826,87.48200225830078,69.28900146484375,105.51899719238281,246.3800048828125,NaN,NaN,NaN,NaN,12.003999710083008,47.8380012512207,49.981998443603516,117.75499725341797,3.6110000610351562,4.48199987411499,0.0,0.1459999978542328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.700000762939453,127.01399993896484,54.1619987487793,141.22000122070312,0.1809999942779541,7.171999931335449,4.36299991607666,41.847999572753906,3.3369998931884766,61.08399963378906,123.5770034790039,142.42300415039062,168.06900024414062,221.06199645996094,148.20700073242188,303.0090026855469,46.09299850463867,118.06400299072266,42.05500030517578,276.63800048828125,44.356998443603516,114.50499725341797,111.20500183105469,148.35499572753906,NaN,NaN,NaN,NaN,35.13800048828125,69.4540023803711,79.24500274658203,53.130001068115234,4.808000087738037,24.249000549316406,23.902000427246094,87.31500244140625,NaN,NaN,NaN,NaN,19.77199935913086,40.529998779296875,49.250999450683594,93.02400207519531,18.56100082397461,33.441001892089844,40.382999420166016,95.4280014038086,42.185001373291016,21.902000427246094,54.459999084472656,184.927001953125,15.428999900817871,11.791000366210938,36.07500076293945,28.924999237060547,7.214000225067139,2.244999885559082,2.874000072479248,14.314000129699707,34.194000244140625,34.4739990234375,43.733001708984375,31.476999282836914,4.51800012588501,13.402999877929688,19.273000717163086,28.229000091552734
60,C,1,1.0,2.0,83.5250015258789,161.76800537109375,106.81400299072266,62.20199966430664,4.7829999923706055,17.709999084472656,16.514999389648438,15.142999649047852,46.303001403808594,134.69700622558594,98.41100311279297,156.06700134277344,8.404999732971191,16.82200050354004,29.78700065612793,36.685001373291016,75.93699645996094,208.77999877929688,269.0469970703125,355.57598876953125,4.026000022888184,4.626999855041504,10.335000038146973,7.5320000648498535,125.75599670410156,72.32499694824219,149.98399353027344,233.95599365234375,NaN,NaN,NaN,NaN,21.892000198364258,179.70899963378906,116.6729965209961,170.031005859375,2.6449999809265137,48.50299835205078,18.871000289916992,33.59199905395508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.62799835205078,58.94599914550781,49.742000579833984,146.28599548339844,2.4570000171661377,22.368000030517578,10.489999771118164,18.67799949645996,33.03099822998047,120.1050033569336,116.94100189208984,131.8489990234375,190.19000244140625,221.66700744628906,240.1230010986328,218.32899475097656,103.4800033569336,83.51599884033203,129.1959991455078,328.92498779296875,93.37200164794922,93.71099853515625,128.7480010986328,100.51499938964844,NaN,NaN,NaN,NaN,28.393999099731445,132.91799926757812,114.06600189208984,133.47300720214844,27.106000900268555,26.677000045776367,42.619998931884766,37.97700119018555,NaN,NaN,NaN,NaN,28.113000869750977,51.7239990234375,67.55799865722656,73.90499877929688,35.236000061035156,37.74399948120117,44.73500061035156,67.48200225830078,39.78900146484375,55.21200180053711,36.98500061035156,112.74099731445312,42.83000183105469,9.256999969482422,21.2450008392334,35.5,14.180999755859375,2.260999917984009,0.024000000208616257,7.934000015258789,42.832000732421875,29.507999420166016,23.785999298095703,40.16999816894531,18.30900001525879,10.722999572753906,8.621000289916992,20.6200008392334
61,M,1,7.0,2.0,62.17900085449219,175.2469940185547,190.65699768066406,87.72699737548828,NaN,NaN,NaN,NaN,87.52300262451172,105.28399658203125,92.59300231933594,85.33599853515625,14.343000411987305,18.867000579833984,17.03499984741211,6.703000068664551,143.44500732421875,147.02000427246094,113.52400207519531,181.94400024414062,NaN,NaN,NaN,NaN,107.75299835205078,86.25700378417969,87.62699890136719,179.81900024414062,NaN,NaN,NaN,NaN,7.51200008392334,74.11499786376953,105.49800109863281,97.47200012207031,0.11999999731779099,7.429999828338623,22.02400016784668,0.11699999868869781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.375,83.59400177001953,49.15800094604492,121.78199768066406,1.437000036239624,12.114999771118164,2.619999885559082,47.98899841308594,7.51200008392334,124.99500274658203,60.42300033569336,114.21600341796875,259.8739929199219,221.44000244140625,159.05499267578125,245.40499877929688,66.34200286865234,136.4499969482422,104.70999908447266,321.36700439453125,61.02000045776367,138.8719940185547,84.94499969482422,65.60700225830078,NaN,NaN,NaN,NaN,52.84299850463867,91.49700164794922,56.375999450683594,50.5890007019043,12.008999824523926,37.93299865722656,33.38800048828125,59.60599899291992,NaN,NaN,NaN,NaN,31.52400016784668,37.79399871826172,68.56300354003906,72.25199890136719,36.025001525878906,47.44200134277344,46.54899978637695,61.99300003051758,51.310001373291016,52.499000549316406,30.79599952697754,121.43299865722656,65.61000061035156,9.932000160217285,10.253000259399414,56.75400161743164,35.542999267578125,1.2239999771118164,2.1480000019073486,14.14799976348877,47.104000091552734,27.700000762939453,31.913999557495117,36.17399978637695,30.697999954223633,6.145999908447266,16.214000701904297,40.29999923706055
62,M,1,1.0,1.0,98.64700317382812,142.26199340820312,176.25100708007812,61.2760009765625,2.821000099182129,13.005999565124512,0.03700000047683716,0.032999999821186066,90.12100219726562,65.01499938964844,53.07600021362305,76.73600006103516,15.383999824523926,16.579999923706055,15.496999740600586,2.194000005722046,184.44500732421875,170.1230010986328,76.36399841308594,169.38900756835938,3.1489999294281006,7.85099983215332,8.354000091552734,7.8420000076293945,98.51699829101562,60.887001037597656,82.57499694824219,191.93600463867188,NaN,NaN,NaN,NaN,53.66999816894531,105.5530014038086,96.69499969482422,123.66600036621094,11.14799976348877,25.250999450683594,9.9399995803833,14.85200023651123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.4630012512207,78.06999969482422,100.23899841308594,101.4520034790039,2.239000082015991,10.428999900817871,20.986000061035156,7.945000171661377,28.72800064086914,80.28600311279297,71.77400207519531,90.14399719238281,193.00599670410156,262.3110046386719,143.5989990234375,310.8039855957031,61.5629997253418,125.25199890136719,55.99599838256836,227.88999938964844,108.83100128173828,133.6020050048828,102.28299713134766,178.4029998779297,NaN,NaN,NaN,NaN,41.40299987792969,83.77799987792969,86.73300170898438,60.74399948120117,20.448999404907227,42.49300003051758,25.459999084472656,80.43299865722656,NaN,NaN,NaN,NaN,28.392000198364258,75.6240005493164,58.220001220703125,77.33899688720703,56.6510009765625,49.939998626708984,30.60700035095215,75.71399688720703,52.96200180053711,88.76200103759766,44.99300003051758,91.16600036621094,11.788000106811523,19.150999069213867,45.00899887084961,44.55099868774414,0.11400000005960464,6.448999881744385,9.593000411987305,11.236000061035156,37.981998443603516,30.702999114990234,29.12700080871582,28.260000228881836,14.432000160217285,30.628000259399414,6.38100004196167,36.577999114990234
63,C,1,7.0,1.0,82.84400177001953,115.98899841308594,98.53500366210938,36.34700012207031,6.683000087738037,18.172000885009766,7.671000003814697,2.6540000438690186,82.90399932861328,95.95800018310547,31.35099983215332,61.50400161743164,16.757999420166016,13.951000213623047,11.005000114440918,4.005000114440918,171.5449981689453,132.03399658203125,163.45799255371094,159.8209991455078,NaN,NaN,NaN,NaN,63.32699966430664,82.69300079345703,77.0270004272461,223.57200622558594,NaN,NaN,NaN,NaN,33.87200164794922,70.57099914550781,86.23899841308594,116.11299896240234,8.038999557495117,5.581999778747559,10.895999908447266,0.004000000189989805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.301998138427734,64.0260009765625,54.81700134277344,84.46499633789062,9.722000122070312,5.873000144958496,3.5429999828338623,34.65800094604492,7.265999794006348,102.5979995727539,93.73699951171875,108.08999633789062,202.53399658203125,218.65199279785156,124.44400024414062,308.947998046875,98.51000213623047,38.45500183105469,98.90799713134766,190.6269989013672,157.26100158691406,130.14999389648438,123.802001953125,122.51899719238281,NaN,NaN,NaN,NaN,20.18400001525879,123.43599700927734,64.30000305175781,50.65599822998047,10.819999694824219,42.8650016784668,34.22800064086914,74.71399688720703,NaN,NaN,NaN,NaN,22.981000900268555,51.31399917602539,49.53200149536133,74.9209976196289,38.51599884033203,35.27799987792969,35.60300064086914,83.41999816894531,49.15999984741211,41.255001068115234,27.36400032043457,73.83100128173828,67.95500183105469,10.336000442504883,40.63999938964844,38.262001037597656,16.32699966430664,3.187000036239624,4.2270002365112305,7.797999858856201,62.92900085449219,34.08100128173828,26.47599983215332,37.04199981689453,13.263999938964844,9.932999610900879,9.104999542236328,37.49599838256836
64,M,1,2.0,2.0,89.3550033569336,125.99099731445312,215.38900756835938,69.96099853515625,11.284000396728516,0.004000000189989805,11.152999877929688,4.693999767303467,49.43000030517578,113.08799743652344,153.69500732421875,112.94499969482422,10.70300006866455,18.444000244140625,43.32699966430664,12.17300033569336,67.51000213623047,147.91200256347656,187.58900451660156,199.31300354003906,6.660999774932861,2.1449999809265137,4.486999988555908,1.5789999961853027,44.38199996948242,74.1500015258789,82.33300018310547,262.6579895019531,NaN,NaN,NaN,NaN,89.33300018310547,99.85800170898438,160.9720001220703,83.62200164794922,11.15999984741211,18.236000061035156,48.05099868774414,1.3949999809265137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.879000186920166,6.801000118255615,2.2699999809265137,25.84600067138672,79.51699829101562,48.7130012512207,65.83899688720703,68.68800354003906,14.616000175476074,4.504000186920166,4.51200008392334,4.011000156402588,107.34500122070312,57.154998779296875,67.23100280761719,104.78399658203125,203.0019989013672,272.3609924316406,198.19200134277344,227.67599487304688,93.49500274658203,131.26100158691406,101.79299926757812,262.9429931640625,130.6929931640625,137.29600524902344,74.58499908447266,131.88900756835938,NaN,NaN,NaN,NaN,46.4630012512207,76.83999633789062,105.2249984741211,64.78800201416016,15.777999877929688,70.43800354003906,32.8120002746582,47.702999114990234,NaN,NaN,NaN,NaN,35.74300003051758,59.1619987487793,38.106998443603516,68.5250015258789,44.89400100708008,51.933998107910156,39.54899978637695,72.21399688720703,41.185001373291016,73.92900085449219,40.9900016784668,86.74600219726562,24.128000259399414,17.489999771118164,20.58300018310547,10.968000411987305,7.8379998207092285,5.438000202178955,9.210000038146973,6.123000144958496,44.14500045776367,36.49800109863281,40.987998962402344,54.555999755859375,25.815000534057617,11.472000122070312,8.192000389099121,19.604000091552734
65,C,1,6.0,7.0,144.03500366210938,168.88600158691406,65.76699829101562,39.051998138427734,4.539999961853027,8.196999549865723,9.095999717712402,0.2070000022649765,64.70099639892578,152.67300415039062,43.124000549316406,38.349998474121094,6.585000038146973,27.60300064086914,19.57699966430664,3.6489999294281006,100.76300048828125,205.2449951171875,201.34800720214844,176.23399353027344,10.390999794006348,0.02500000037252903,4.49399995803833,7.36299991607666,117.15399932861328,87.06300354003906,112.33399963378906,176.89300537109375,NaN,NaN,NaN,NaN,37.36600112915039,72.32099914550781,100.69200134277344,147.2480010986328,8.704999923706055,7.708000183105469,21.643999099731445,5.923999786376953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.343994140625,94.3499984741211,49.31700134277344,119.95800018310547,22.374000549316406,8.170000076293945,3.694000005722046,19.81800079345703,49.12699890136719,103.197998046875,79.00499725341797,130.56500244140625,186.2220001220703,206.125,142.35000610351562,382.0530090332031,34.70500183105469,95.49500274658203,85.98699951171875,174.3470001220703,63.23099899291992,122.81099700927734,120.8550033569336,96.70099639892578,NaN,NaN,NaN,NaN,42.042999267578125,52.39699935913086,99.61799621582031,64.35900115966797,28.280000686645508,31.30900001525879,35.194000244140625,88.60900115966797,NaN,NaN,NaN,NaN,38.625999450683594,70.2959976196289,40.9109992980957,81.02999877929688,30.850000381469727,42.29999923706055,27.937999725341797,66.3219985961914,45.15299987792969,75.18199920654297,5.392000198364258,96.08100128173828,73.44100189208984,22.899999618530273,0.17599999904632568,33.1879997253418,42.57099914550781,6.021999835968018,0.007000000216066837,4.001999855041504,55.63999938964844,40.066001892089844,48.053001403808594,54.71699905395508,27.233999252319336,9.946000099182129,4.367000102996826,44.46500015258789
66,M,1,2.0,2.0,67.44999694824219,138.6719970703125,137.92999267578125,57.659000396728516,6.829999923706055,14.793000221252441,9.036999702453613,0.4230000078678131,48.15700149536133,125.74299621582031,117.08599853515625,47.9630012512207,4.374000072479248,22.635000228881836,10.640999794006348,4.263999938964844,99.71900177001953,197.6909942626953,202.16400146484375,299.9429931640625,2.322999954223633,5.177000045776367,8.090999603271484,8.015000343322754,98.80400085449219,123.31900024414062,91.73999786376953,184.31399536132812,NaN,NaN,NaN,NaN,51.375,42.231998443603516,61.308998107910156,74.39199829101562,7.854000091552734,2.244999885559082,0.0,0.004000000189989805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.322998046875,80.41100311279297,58.28300094604492,72.1989974975586,6.660999774932861,6.453000068664551,4.455999851226807,22.35300064086914,11.201000213623047,80.38999938964844,75.27300262451172,73.08200073242188,230.69500732421875,182.25999450683594,138.36500549316406,276.9460144042969,34.47200012207031,78.26799774169922,65.71499633789062,264.4679870605469,98.61599731445312,93.11100006103516,64.2490005493164,113.0260009765625,NaN,NaN,NaN,NaN,43.71099853515625,71.53600311279297,48.534000396728516,76.12899780273438,13.585000038146973,17.663000106811523,24.216999053955078,42.79100036621094,NaN,NaN,NaN,NaN,27.506999969482422,42.349998474121094,35.840999603271484,100.73200225830078,32.4119987487793,40.58000183105469,40.67900085449219,57.27899932861328,74.76699829101562,45.54899978637695,31.775999069213867,103.75900268554688,40.46200180053711,11.008000373840332,15.869000434875488,26.906999588012695,14.902999877929688,1.9160000085830688,0.017000000923871994,5.806000232696533,55.051998138427734,40.61000061035156,33.54499816894531,44.737998962402344,23.149999618530273,10.284000396728516,2.7190001010894775,51.87300109863281
67,C,1,7.0,2.0,65.16000366210938,87.76399993896484,89.54000091552734,62.233001708984375,12.447999954223633,4.994999885559082,4.284999847412109,0.04600000008940697,90.68599700927734,80.33200073242188,73.87000274658203,16.62299919128418,13.381999969482422,19.929000854492188,15.911999702453613,0.11299999803304672,219.63800048828125,172.12600708007812,97.06500244140625,202.5399932861328,7.964000225067139,6.439000129699707,0.026000000536441803,7.9730000495910645,42.3380012512207,162.35899353027344,121.78700256347656,269.0589904785156,NaN,NaN,NaN,NaN,47.83700180053711,52.132999420166016,68.11699676513672,87.2249984741211,0.14300000667572021,18.64900016784668,17.999000549316406,0.6320000290870667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.319000244140625,103.08999633789062,94.3239974975586,125.75399780273438,2.434000015258789,12.496999740600586,8.281000137329102,25.552000045776367,34.3129997253418,90.00599670410156,71.18900299072266,116.0009994506836,118.93000030517578,216.64300537109375,168.08700561523438,285.3039855957031,24.280000686645508,63.215999603271484,38.19300079345703,285.25299072265625,67.5469970703125,84.0739974975586,109.58200073242188,65.69400024414062,NaN,NaN,NaN,NaN,45.81800079345703,75.87899780273438,89.30699920654297,41.21699905395508,8.701000213623047,30.312000274658203,31.458999633789062,37.00600051879883,NaN,NaN,NaN,NaN,25.479000091552734,46.39799880981445,39.58000183105469,79.26100158691406,29.549999237060547,29.988000869750977,26.32200050354004,71.09100341796875,58.12699890136719,92.03299713134766,47.24100112915039,99.65499877929688,51.231998443603516,24.825000762939453,23.04599952697754,63.185001373291016,26.777000427246094,0.11299999803304672,0.008999999612569809,7.809000015258789,35.12799835205078,43.111000061035156,33.262001037597656,41.58700180053711,24.687000274658203,16.391000747680664,11.137999534606934,21.64699935913086
