46 of 52 units, , , , ,V4e040_00, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e043_00, , , ,V4e043_02, , , ,V4e043_03, , , ,V4e043_04, , , ,V4e044_00, , , ,V4e044_01, , , ,V4e044_02, , , ,V4e044_03, , , ,V4e045_00, , , ,V4e045_03, , , ,V4e045_04, , , ,V4e045_05, , , ,V4e045_06, , , ,V4e047_00, , , ,V4e048_00, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e055_01, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e057_00, , , ,MTe034_00, , , ,MTe034_01, , , ,MTe034_02, , , ,MTe034_03, , , ,MTe034_04, , , ,MTe035_00, , , ,MTe035_01, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe036_03, , , ,MTe037_00, , , ,MTe037_01, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe039_01, , , ,MTe049_00, , , ,MTe049_02, , , ,MTe051_00, , , ,MTe051_01, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
334,M,1,6.0,1.0,7.960000038146973,2.617000102996826,8.609999656677246,15.055000305175781,NaN,NaN,NaN,NaN,6.888999938964844,13.982999801635742,10.098999977111816,13.152000427246094,65.43800354003906,104.77100372314453,75.27200317382812,33.29600143432617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.17099952697754,48.1879997253418,32.86000061035156,4.098999977111816,26.840999603271484,72.78399658203125,71.8010025024414,50.222999572753906,4.241000175476074,35.41999816894531,46.43299865722656,1.1080000400543213,12.13700008392334,66.33399963378906,40.34199905395508,11.41100025177002,NaN,NaN,NaN,NaN,124.302001953125,187.77099609375,155.01400756835938,22.479999542236328,39.95800018310547,16.985000610351562,6.5279998779296875,0.0010000000474974513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.83499908447266,79.94100189208984,111.11299896240234,26.19700050354004,82.44499969482422,106.23500061035156,114.37100219726562,109.56999969482422,60.42300033569336,98.38400268554688,54.40399932861328,97.6729965209961,6.270999908447266,2.950000047683716,7.741000175476074,18.38599967956543,12.545999526977539,14.446999549865723,17.834999084472656,49.15599822998047,173.7220001220703,198.96600341796875,225.29100036621094,222.39700317382812,3.680000066757202,6.267000198364258,2.2909998893737793,20.944000244140625,59.5359992980957,136.86300659179688,60.56999969482422,127.83399963378906,NaN,NaN,NaN,NaN,154.35800170898438,171.24899291992188,98.90899658203125,318.3269958496094,20.68000030517578,22.15399932861328,21.52899932861328,56.50600051879883,12.300000190734863,14.501999855041504,8.470999717712402,10.13700008392334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.145000457763672,10.805999755859375,8.98900032043457,0.1289999932050705,55.354000091552734,70.96099853515625,66.44599914550781,178.91099548339844,NaN,NaN,NaN,NaN,18.388999938964844,22.163000106811523,12.385000228881836,22.145999908447266,10.923999786376953,34.374000549316406,43.92399978637695,24.065000534057617,11.097000122070312,10.53600025177002,21.06399917602539,0.1809999942779541,NaN,NaN,NaN,NaN,56.96200180053711,127.72899627685547,123.20800018310547,306.55499267578125,NaN,NaN,NaN,NaN,71.48899841308594,205.70700073242188,172.9199981689453,303.7349853515625,89.927001953125,130.67300415039062,121.64800262451172,185.9149932861328,9.241000175476074,8.008999824523926,2.2820000648498535,0.05999999865889549,33.37699890136719,28.040000915527344,16.2450008392334,72.76799774169922,NaN,NaN,NaN,NaN,45.96200180053711,28.863000869750977,34.3120002746582,55.19900131225586,NaN,NaN,NaN,NaN
335,M,1,7.0,7.0,17.562999725341797,11.557999610900879,10.913999557495117,20.961999893188477,NaN,NaN,NaN,NaN,6.456999778747559,12.069000244140625,8.932999610900879,10.95300006866455,75.3270034790039,63.80099868774414,124.93800354003906,57.06800079345703,NaN,NaN,NaN,NaN,12.819999694824219,6.59499979019165,5.453000068664551,1.9119999408721924,33.904998779296875,17.5,65.0510025024414,30.670000076293945,59.83100128173828,83.85299682617188,103.15799713134766,55.125999450683594,15.085000038146973,44.15399932861328,73.11599731445312,34.380001068115234,30.707000732421875,46.04399871826172,94.96600341796875,40.641998291015625,NaN,NaN,NaN,NaN,95.11499786376953,75.04399871826172,117.88700103759766,103.2509994506836,26.871999740600586,6.459000110626221,0.5189999938011169,17.538000106811523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.87300109863281,75.67900085449219,98.2979965209961,137.28399658203125,62.98400115966797,83.15799713134766,100.64900207519531,139.72999572753906,49.25600051879883,93.7979965209961,74.23999786376953,87.18000030517578,4.78000020980835,15.621000289916992,8.85099983215332,8.220000267028809,16.976999282836914,21.579999923706055,11.329999923706055,53.47700119018555,89.49500274658203,201.43699645996094,177.54400634765625,277.3290100097656,4.485000133514404,8.82800006866455,1.968999981880188,12.072999954223633,47.12699890136719,53.483001708984375,38.85599899291992,120.23200225830078,17.577999114990234,8.385000228881836,13.82699966430664,11.972999572753906,109.16200256347656,100.05799865722656,105.96600341796875,332.24798583984375,36.50299835205078,20.773000717163086,6.047999858856201,58.560001373291016,16.14299964904785,22.85099983215332,4.230000019073486,9.866999626159668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.348999977111816,20.295000076293945,0.04699999839067459,15.670000076293945,56.04600143432617,69.11299896240234,38.25400161743164,205.70799255371094,NaN,NaN,NaN,NaN,18.593000411987305,6.690999984741211,6.118000030517578,47.361000061035156,11.819999694824219,11.748000144958496,50.38399887084961,18.608999252319336,13.361000061035156,11.895000457763672,5.331999778747559,6.802000045776367,NaN,NaN,NaN,NaN,175.69400024414062,170.43099975585938,30.858999252319336,332.44000244140625,NaN,NaN,NaN,NaN,184.8939971923828,177.11000061035156,183.73699951171875,261.3179931640625,55.57400131225586,92.73200225830078,46.7400016784668,193.08099365234375,23.091999053955078,11.885000228881836,18.038999557495117,39.54899978637695,27.365999221801758,14.579999923706055,27.99799919128418,59.85900115966797,NaN,NaN,NaN,NaN,98.56600189208984,78.94499969482422,14.967000007629395,89.23999786376953,NaN,NaN,NaN,NaN
336,C,0,6.0,2.0,16.451000213623047,6.324999809265137,18.26300048828125,27.600000381469727,NaN,NaN,NaN,NaN,4.571000099182129,11.73900032043457,19.285999298095703,11.331999778747559,15.614999771118164,108.36599731445312,113.19499969482422,152.56300354003906,NaN,NaN,NaN,NaN,0.1770000010728836,10.63599967956543,8.529000282287598,14.845000267028809,10.717000007629395,65.63800048828125,43.04199981689453,33.42300033569336,67.33499908447266,77.18699645996094,72.00599670410156,79.9729995727539,8.63599967956543,43.87300109863281,57.678001403808594,14.206999778747559,14.876999855041504,81.4489974975586,76.44000244140625,26.21500015258789,NaN,NaN,NaN,NaN,93.76499938964844,75.16200256347656,136.01199340820312,86.27899932861328,9.76099967956543,4.900000095367432,0.0010000000474974513,5.991000175476074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.91699981689453,181.30799865722656,223.86700439453125,64.13300323486328,42.25299835205078,148.66200256347656,80.79299926757812,137.5800018310547,28.437000274658203,123.34200286865234,83.48200225830078,114.08300018310547,14.175000190734863,6.508999824523926,8.505999565124512,10.140999794006348,12.336000442504883,17.065000534057617,24.909000396728516,41.763999938964844,115.88700103759766,104.68599700927734,164.86700439453125,222.55799865722656,5.953999996185303,2.371999979019165,4.396999835968018,4.6570000648498535,62.91299819946289,87.48500061035156,74.80799865722656,65.58300018310547,NaN,NaN,NaN,NaN,141.21299743652344,121.13899993896484,71.87300109863281,285.1549987792969,38.349998474121094,30.999000549316406,17.88800048828125,43.29800033569336,4.408999919891357,30.503000259399414,16.38599967956543,4.010000228881836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.807000160217285,18.503999710083008,6.367000102996826,8.734999656677246,55.89500045776367,72.5790023803711,65.73999786376953,150.99200439453125,8.347000122070312,4.491000175476074,0.06400000303983688,35.20600128173828,20.361000061035156,19.631000518798828,6.771999835968018,26.041000366210938,21.73699951171875,23.200000762939453,48.06399917602539,18.7189998626709,0.04600000008940697,6.321000099182129,4.995999813079834,6.556000232696533,NaN,NaN,NaN,NaN,43.88399887084961,157.66600036621094,82.5510025024414,415.4670104980469,NaN,NaN,NaN,NaN,115.24800109863281,168.95700073242188,116.22200012207031,259.0539855957031,30.656999588012695,112.96299743652344,58.89899826049805,210.26100158691406,24.67300033569336,5.960000038146973,2.2699999809265137,2.7119998931884766,40.32699966430664,8.923999786376953,22.000999450683594,35.45000076293945,NaN,NaN,NaN,NaN,70.93399810791016,67.61599731445312,9.765000343322754,52.51100158691406,NaN,NaN,NaN,NaN
337,C,1,7.0,2.0,6.633999824523926,8.532999992370605,16.131999969482422,11.12600040435791,NaN,NaN,NaN,NaN,6.5970001220703125,2.246999979019165,14.746000289916992,22.319000244140625,50.077999114990234,60.654998779296875,91.64399719238281,92.36599731445312,NaN,NaN,NaN,NaN,0.0689999982714653,4.5929999351501465,6.199999809265137,11.223999977111816,16.701000213623047,28.83300018310547,36.4630012512207,17.43199920654297,35.6879997253418,56.1609992980957,70.26699829101562,39.82500076293945,2.4609999656677246,19.10099983215332,43.73699951171875,17.743999481201172,15.717000007629395,61.20399856567383,62.71099853515625,16.7810001373291,NaN,NaN,NaN,NaN,115.21099853515625,60.91699981689453,90.70600128173828,83.94100189208984,23.240999221801758,0.014999999664723873,1.7630000114440918,12.904000282287598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.53200149536133,119.85199737548828,119.18099975585938,79.97799682617188,97.73699951171875,138.96099853515625,92.74099731445312,91.91999816894531,30.61400032043457,67.25499725341797,51.9370002746582,122.2969970703125,5.183000087738037,3.4260001182556152,8.711000442504883,8.038999557495117,14.121000289916992,10.595000267028809,22.094999313354492,25.625999450683594,141.44200134277344,227.27200317382812,123.29900360107422,231.61599731445312,6.443999767303467,4.142000198364258,7.828000068664551,15.029000282287598,62.926998138427734,72.56199645996094,63.39899826049805,93.0790023803711,13.163999557495117,11.404000282287598,4.23199987411499,14.142000198364258,97.51300048828125,129.5959930419922,110.69300079345703,324.052001953125,24.527999877929688,40.34299850463867,30.643999099731445,45.92900085449219,17.749000549316406,29.589000701904297,24.084999084472656,18.290000915527344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.987000465393066,13.876999855041504,8.28499984741211,15.583000183105469,66.9520034790039,91.49600219726562,77.44300079345703,162.88499450683594,NaN,NaN,NaN,NaN,20.35300064086914,18.207000732421875,12.178000450134277,43.0890007019043,10.583000183105469,19.698999404907227,23.66900062561035,13.236000061035156,4.354000091552734,0.0010000000474974513,4.49399995803833,4.209000110626221,NaN,NaN,NaN,NaN,105.11299896240234,131.2480010986328,80.1709976196289,393.7650146484375,NaN,NaN,NaN,NaN,92.96299743652344,145.4320068359375,91.33799743652344,281.07501220703125,99.59200286865234,68.4209976196289,59.87099838256836,182.45799255371094,26.985000610351562,3.8570001125335693,0.0,0.0010000000474974513,62.68000030517578,28.643999099731445,20.51099967956543,51.80500030517578,NaN,NaN,NaN,NaN,132.15199279785156,33.650001525878906,44.21500015258789,81.40399932861328,NaN,NaN,NaN,NaN
338,M,1,1.0,6.0,17.29599952697754,11.114999771118164,19.06999969482422,13.244000434875488,NaN,NaN,NaN,NaN,12.45300006866455,14.156999588012695,10.779999732971191,3.9230000972747803,62.005001068115234,49.68899917602539,102.93599700927734,47.76900100708008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.740999221801758,17.059999465942383,18.52400016784668,11.156000137329102,45.24800109863281,91.56099700927734,90.88700103759766,76.9729995727539,0.3919999897480011,37.54499816894531,61.47999954223633,15.984999656677246,11.121999740600586,45.071998596191406,67.11699676513672,19.534000396728516,NaN,NaN,NaN,NaN,85.54399871826172,174.2169952392578,179.1510009765625,47.17399978637695,32.013999938964844,30.867000579833984,13.604000091552734,4.955999851226807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.09000015258789,87.26000213623047,97.7750015258789,20.965999603271484,90.822998046875,125.54100036621094,137.9290008544922,113.64700317382812,35.88100051879883,117.64600372314453,82.62100219726562,135.26199340820312,6.354000091552734,10.565999984741211,11.145000457763672,19.204999923706055,9.079000473022461,26.83099937438965,27.900999069213867,20.409000396728516,128.20199584960938,121.20899963378906,173.968994140625,77.61199951171875,13.918000221252441,4.486999988555908,4.468999862670898,11.065999984741211,51.34700012207031,102.0790023803711,108.3759994506836,79.68499755859375,4.354000091552734,15.152000427246094,4.697999954223633,10.3149995803833,44.96699905395508,180.5,167.78399658203125,124.76499938964844,11.390999794006348,21.24799919128418,28.576000213623047,30.16200065612793,14.871999740600586,14.58899974822998,14.529999732971191,8.017000198364258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.930999755859375,8.708999633789062,8.430000305175781,11.690999984741211,32.86899948120117,65.27899932861328,68.69400024414062,178.28799438476562,2.24399995803833,0.02500000037252903,2.2699999809265137,7.2779998779296875,11.885000228881836,28.511999130249023,13.39799976348877,41.321998596191406,8.545999526977539,17.299999237060547,35.867000579833984,10.13700008392334,4.5929999351501465,25.20800018310547,10.524999618530273,0.04100000113248825,NaN,NaN,NaN,NaN,61.25199890136719,190.14500427246094,129.26199340820312,351.7720031738281,NaN,NaN,NaN,NaN,101.77200317382812,172.00799560546875,135.98500061035156,198.49000549316406,76.63099670410156,100.5,95.34400177001953,160.3990020751953,16.39299964904785,4.445000171661377,5.034999847412109,21.256999969482422,18.545000076293945,18.52199935913086,19.368000030517578,39.36000061035156,NaN,NaN,NaN,NaN,62.117000579833984,59.016998291015625,34.47700119018555,98.75700378417969,NaN,NaN,NaN,NaN
339,M,1,4.0,4.0,37.641998291015625,14.378999710083008,5.751999855041504,14.480999946594238,NaN,NaN,NaN,NaN,10.715999603271484,6.355000019073486,2.2669999599456787,6.39300012588501,19.53499984741211,59.720001220703125,98.76699829101562,117.58100128173828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.31599998474121,23.000999450683594,48.027000427246094,11.428999900817871,50.46799850463867,87.05699920654297,96.19000244140625,43.62300109863281,4.934000015258789,64.31900024414062,96.1240005493164,38.7869987487793,20.631999969482422,58.07699966430664,61.446998596191406,18.857999801635742,NaN,NaN,NaN,NaN,95.46600341796875,84.6449966430664,108.54299926757812,36.67499923706055,22.69700050354004,16.268999099731445,9.845999717712402,1.3140000104904175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.45899963378906,69.27300262451172,58.39400100708008,58.0359992980957,78.29100036621094,112.26300048828125,129.30799865722656,203.64599609375,45.84400177001953,97.85299682617188,104.1240005493164,134.22300720214844,13.722000122070312,6.238999843597412,15.041000366210938,19.0939998626709,27.163999557495117,16.59600067138672,35.138999938964844,42.35599899291992,77.43299865722656,139.16900634765625,204.8489990234375,235.7469940185547,8.579999923706055,0.05299999937415123,13.194000244140625,25.69099998474121,42.569000244140625,36.194000244140625,57.01300048828125,67.20700073242188,4.485000133514404,10.434000015258789,4.5879998207092285,11.531000137329102,64.21299743652344,81.35199737548828,114.75,284.1260070800781,41.00600051879883,30.395000457763672,48.047000885009766,30.143999099731445,1.8600000143051147,28.23900032043457,14.081999778747559,10.987000465393066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.770999908447266,12.291999816894531,10.298999786376953,17.25,66.51499938964844,62.58700180053711,56.31399917602539,146.64599609375,4.206999778747559,8.520000457763672,2.259999990463257,11.559000015258789,13.986000061035156,20.378000259399414,9.376999855041504,46.007999420166016,30.742000579833984,8.788000106811523,23.31599998474121,4.9079999923706055,19.839000701904297,10.375,17.843000411987305,12.762999534606934,NaN,NaN,NaN,NaN,96.7490005493164,144.99600219726562,115.18000030517578,388.07000732421875,NaN,NaN,NaN,NaN,115.06400299072266,140.60400390625,111.10700225830078,199.06399536132812,97.0199966430664,99.01100158691406,79.44400024414062,183.24200439453125,11.776000022888184,10.187000274658203,8.52400016784668,6.290999889373779,45.970001220703125,36.172000885009766,28.145999908447266,46.04899978637695,NaN,NaN,NaN,NaN,68.0780029296875,38.93299865722656,61.347999572753906,145.05599975585938,NaN,NaN,NaN,NaN
340,C,1,6.0,6.0,8.673999786376953,14.67199993133545,12.416999816894531,18.934999465942383,NaN,NaN,NaN,NaN,4.599999904632568,12.739999771118164,15.437999725341797,12.640999794006348,34.05799865722656,136.3090057373047,91.61699676513672,67.88700103759766,NaN,NaN,NaN,NaN,2.384999990463257,38.393001556396484,12.506999969482422,14.038999557495117,28.808000564575195,59.4370002746582,47.00899887084961,14.59000015258789,33.946998596191406,84.64399719238281,66.48699951171875,56.696998596191406,2.552999973297119,58.207000732421875,28.47599983215332,3.359999895095825,8.876999855041504,77.25800323486328,61.38399887084961,6.500999927520752,NaN,NaN,NaN,NaN,89.49099731445312,119.42900085449219,100.26899719238281,58.40999984741211,14.824000358581543,8.996999740600586,2.243000030517578,9.378000259399414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.840999603271484,244.406005859375,79.55400085449219,38.696998596191406,109.78700256347656,163.88699340820312,152.83200073242188,84.71499633789062,17.709999084472656,105.71199798583984,80.96299743652344,104.25800323486328,2.378999948501587,8.189000129699707,5.692999839782715,36.409000396728516,8.812999725341797,52.94599914550781,23.42799949645996,47.486000061035156,21.702999114990234,155.94200134277344,152.62399291992188,197.57000732421875,14.718000411987305,6.306000232696533,4.408999919891357,23.985000610351562,34.05099868774414,95.79000091552734,75.44300079345703,78.53600311279297,NaN,NaN,NaN,NaN,68.22699737548828,141.6269989013672,94.41100311279297,282.9729919433594,21.048999786376953,21.448999404907227,10.04699993133545,30.184999465942383,6.181000232696533,11.623000144958496,12.859999656677246,18.750999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.654000282287598,13.871999740600586,7.375999927520752,27.1200008392334,39.86199951171875,55.95399856567383,51.98099899291992,151.64199829101562,5.9670000076293945,6.145999908447266,2.319999933242798,11.859999656677246,10.817000389099121,12.315999984741211,10.012999534606934,39.900001525878906,10.307999610900879,32.2140007019043,30.08799934387207,15.47700023651123,6.002999782562256,15.218000411987305,6.4029998779296875,0.0,NaN,NaN,NaN,NaN,112.1050033569336,55.89099884033203,97.83599853515625,350.20001220703125,NaN,NaN,NaN,NaN,156.42999267578125,124.4260025024414,150.58099365234375,215.6739959716797,69.37999725341797,82.15899658203125,70.34400177001953,163.9459991455078,16.047000885009766,4.894000053405762,0.16899999976158142,26.33799934387207,36.5989990234375,11.880000114440918,41.19900131225586,39.237998962402344,NaN,NaN,NaN,NaN,93.14099884033203,21.707000732421875,21.97100067138672,82.8290023803711,NaN,NaN,NaN,NaN
341,M,1,1.0,7.0,15.449999809265137,17.65999984741211,22.63800048828125,27.832000732421875,NaN,NaN,NaN,NaN,2.4240000247955322,10.664999961853027,6.685999870300293,31.4060001373291,76.17400360107422,39.000999450683594,107.3949966430664,63.84600067138672,NaN,NaN,NaN,NaN,6.545000076293945,2.1510000228881836,2.2699999809265137,0.0010000000474974513,29.461000442504883,20.152000427246094,34.23400115966797,39.02000045776367,51.025001525878906,80.06199645996094,92.32499694824219,83.52799987792969,12.140999794006348,12.878999710083008,50.736000061035156,55.720001220703125,36.94499969482422,39.50600051879883,42.527000427246094,31.930999755859375,NaN,NaN,NaN,NaN,99.25599670410156,127.80799865722656,169.43499755859375,53.915000915527344,6.625,8.378999710083008,23.025999069213867,0.23999999463558197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.1510009765625,64.6729965209961,115.36000061035156,25.53700065612793,116.56400299072266,84.08300018310547,193.95899963378906,225.4929962158203,41.4379997253418,112.15299987792969,90.75299835205078,117.91799926757812,6.548999786376953,4.478000164031982,2.2990000247955322,28.19499969482422,6.6519999504089355,24.73699951171875,26.687999725341797,49.06700134277344,134.31399536132812,144.5500030517578,154.10000610351562,132.23399353027344,14.114999771118164,4.243000030517578,10.10099983215332,12.4399995803833,28.408000946044922,96.71299743652344,111.47100067138672,89.35299682617188,12.130000114440918,6.843999862670898,14.531000137329102,8.39900016784668,85.84200286865234,142.38999938964844,126.74299621582031,167.89599609375,33.891998291015625,22.496999740600586,20.97599983215332,53.36000061035156,11.753999710083008,12.199999809265137,16.905000686645508,9.61299991607666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.867000102996826,9.789999961853027,3.6610000133514404,26.768999099731445,50.685001373291016,51.349998474121094,53.86600112915039,244.66299438476562,4.408999919891357,4.526000022888184,2.2760000228881836,6.632999897003174,5.335999965667725,20.150999069213867,15.755000114440918,46.558998107910156,10.812000274658203,21.55699920654297,35.79899978637695,24.246999740600586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.18099975585938,215.53599548339844,127.0739974975586,306.0119934082031,NaN,NaN,NaN,NaN,123.86599731445312,185.9709930419922,167.28700256347656,273.0530090332031,65.64900207519531,107.12000274658203,107.41000366210938,187.4720001220703,18.28700065612793,0.0430000014603138,4.480999946594238,31.913999557495117,24.648000717163086,17.60099983215332,17.42799949645996,65.04299926757812,NaN,NaN,NaN,NaN,43.323001861572266,51.7599983215332,41.608001708984375,120.36499786376953,NaN,NaN,NaN,NaN
342,M,1,1.0,6.0,16.827999114990234,24.049999237060547,13.920000076293945,22.118000030517578,NaN,NaN,NaN,NaN,4.409999847412109,12.760000228881836,8.317999839782715,8.427000045776367,36.534000396728516,99.15499877929688,100.52100372314453,52.54100036621094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.21900177001953,24.086999893188477,30.89900016784668,10.307000160217285,25.058000564575195,85.21299743652344,80.63400268554688,66.27300262451172,0.5830000042915344,70.66799926757812,73.822998046875,21.520999908447266,17.5310001373291,60.13600158691406,72.83899688720703,19.88599967956543,NaN,NaN,NaN,NaN,57.130001068115234,197.7570037841797,128.427001953125,32.979000091552734,9.651000022888184,17.486000061035156,22.75,6.127999782562256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.6879997253418,151.0449981689453,96.26799774169922,30.527999877929688,109.12200164794922,145.6199951171875,99.43599700927734,177.3470001220703,47.38999938964844,115.59600067138672,76.66400146484375,117.48600006103516,12.420000076293945,15.130999565124512,10.871999740600586,4.076000213623047,20.902000427246094,30.285999298095703,30.388999938964844,15.083000183105469,142.60899353027344,220.5,172.25399780273438,105.08200073242188,11.579999923706055,13.925000190734863,17.43600082397461,12.531999588012695,65.71600341796875,59.125,66.35099792480469,73.802001953125,9.29800033569336,16.437000274658203,8.864999771118164,4.732999801635742,59.07699966430664,149.33599853515625,85.4219970703125,119.24600219726562,18.360000610351562,36.23500061035156,36.54899978637695,52.0,9.4350004196167,15.524999618530273,10.395999908447266,16.756999969482422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.546000003814697,18.649999618530273,11.739999771118164,20.62299919128418,54.61899948120117,74.1510009765625,68.09400177001953,172.3939971923828,2.3310000896453857,5.7210001945495605,7.239999771118164,15.5649995803833,20.525999069213867,16.63599967956543,4.556000232696533,40.68899917602539,15.079999923706055,19.05900001525879,19.554000854492188,4.764999866485596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.09500122070312,163.88600158691406,73.79499816894531,348.1570129394531,NaN,NaN,NaN,NaN,135.74400329589844,177.97300720214844,156.93600463867188,200.89999389648438,102.9280014038086,100.3550033569336,59.952999114990234,160.7949981689453,14.949000358581543,9.060999870300293,5.681000232696533,16.888999938964844,27.115999221801758,21.033000946044922,44.45199966430664,58.79399871826172,NaN,NaN,NaN,NaN,111.00900268554688,65.01100158691406,23.440000534057617,78.45700073242188,NaN,NaN,NaN,NaN
343,M,1,2.0,2.0,34.141998291015625,14.401000022888184,6.289000034332275,23.13599967956543,NaN,NaN,NaN,NaN,6.260000228881836,12.236000061035156,12.565999984741211,33.65700149536133,58.483001708984375,90.00399780273438,137.90499877929688,129.79299926757812,2.312999963760376,2.3489999771118164,18.513999938964844,4.0,0.0860000029206276,2.257999897003174,18.454999923706055,14.928999900817871,6.751999855041504,12.869000434875488,31.757999420166016,53.60200119018555,65.12799835205078,87.57099914550781,122.08000183105469,82.39700317382812,56.051998138427734,68.67900085449219,110.44100189208984,30.097999572753906,45.67499923706055,54.91600036621094,88.91799926757812,25.95800018310547,NaN,NaN,NaN,NaN,109.11699676513672,128.09100341796875,190.96400451660156,87.73899841308594,6.464000225067139,16.66699981689453,28.535999298095703,8.864999771118164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.56999969482422,54.665000915527344,163.6320037841797,73.01499938964844,87.37300109863281,147.68600463867188,260.0190124511719,138.68699645996094,72.91500091552734,92.77100372314453,60.444000244140625,119.947998046875,22.35099983215332,6.894999980926514,2.318000078201294,18.30699920654297,32.766998291015625,17.10700035095215,24.027999877929688,7.9039998054504395,139.8070068359375,200.5590057373047,142.19700622558594,182.41400146484375,37.70100021362305,15.623000144958496,4.623000144958496,3.180999994277954,90.59500122070312,59.03200149536133,83.15799713134766,77.37200164794922,16.624000549316406,4.205999851226807,2.242000102996826,0.0,79.33000183105469,134.16700744628906,70.62799835205078,267.3429870605469,30.44700050354004,24.6560001373291,20.113000869750977,50.62799835205078,16.297000885009766,11.661999702453613,19.402000427246094,14.383999824523926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.364999771118164,13.862000465393066,5.752999782562256,9.098999977111816,60.374000549316406,77.30699920654297,65.78900146484375,136.59100341796875,NaN,NaN,NaN,NaN,16.49799919128418,23.579999923706055,14.729000091552734,70.8270034790039,24.66699981689453,29.941999435424805,35.43199920654297,38.95800018310547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.8489990234375,115.67900085449219,176.95399475097656,380.21600341796875,NaN,NaN,NaN,NaN,109.02100372314453,155.92599487304688,156.281005859375,310.6960144042969,61.14699935913086,100.4990005493164,107.64700317382812,208.04100036621094,20.316999435424805,4.986000061035156,1.7109999656677246,11.97700023651123,28.305999755859375,34.430999755859375,29.91900062561035,75.60600280761719,NaN,NaN,NaN,NaN,76.37200164794922,35.766998291015625,64.40599822998047,59.749000549316406,NaN,NaN,NaN,NaN
