42 of 48 units, , , , ,V4e043_00, , , ,V4e044_00, , , ,V4e044_01, , , ,V4e044_02, , , ,V4e044_03, , , ,V4e044_04, , , ,V4e045_00, , , ,V4e045_01, , , ,V4e046_00, , , ,V4e046_01, , , ,V4e047_00, , , ,V4e048_00, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e053_01, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e055_01, , , ,V4e056_00, , , ,MTe037_00, , , ,MTe037_04, , , ,MTe038_00, , , ,MTe038_01, , , ,MTe038_02, , , ,MTe039_00, , , ,MTe039_01, , , ,MTe039_02, , , ,MTe039_03, , , ,MTe039_04, , , ,MTe040_00, , , ,MTe042_00, , , ,MTe042_02, , , ,MTe042_03, , , ,MTe049_00, , , ,MTe049_01, , , ,MTe050_00, , , ,MTe050_01, , , ,MTe051_00, , , ,MTe051_01, , , ,MTe051_02, , , ,MTe051_03, , , ,MTe051_04, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
651,M,0,6.0,1.0,50.35900115966797,16.95199966430664,8.425000190734863,13.159000396728516,61.23500061035156,51.400001525878906,34.32600021362305,99.96800231933594,20.97800064086914,22.086999893188477,34.034000396728516,25.048999786376953,14.451000213623047,12.253999710083008,16.23200035095215,6.131999969482422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.2490005493164,52.45600128173828,28.27400016784668,30.10099983215332,7.063000202178955,23.593000411987305,0.006000000052154064,0.04500000178813934,44.917999267578125,26.61199951171875,31.0310001373291,27.06599998474121,12.74899959564209,29.469999313354492,36.555999755859375,15.392999649047852,69.05999755859375,58.90599822998047,41.13199996948242,24.864999771118164,191.33099365234375,94.53299713134766,134.83700561523438,76.18199920654297,75.33999633789062,46.292999267578125,30.908000946044922,20.38800048828125,60.60300064086914,57.9370002746582,48.569000244140625,101.1520004272461,NaN,NaN,NaN,NaN,60.757999420166016,9.79699993133545,8.954000473022461,4.02400016784668,55.220001220703125,31.97599983215332,22.673999786376953,84.3239974975586,13.26099967956543,4.25600004196167,2.244999885559082,3.503999948501587,141.4969940185547,59.60499954223633,38.382999420166016,165.02099609375,68.56900024414062,50.755001068115234,49.06100082397461,14.998000144958496,6.9029998779296875,14.368000030517578,21.30500030517578,5.552999973297119,113.9739990234375,14.145000457763672,30.222000122070312,51.768001556396484,48.762001037597656,4.429999828338623,42.33399963378906,22.201000213623047,86.73799896240234,63.31700134277344,104.25800323486328,41.071998596191406,160.27200317382812,182.8090057373047,102.53700256347656,231.85499572753906,NaN,NaN,NaN,NaN,64.73300170898438,41.80400085449219,14.282999992370605,92.22000122070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.46099853515625,6.448999881744385,11.032999992370605,25.211999893188477,95.13600158691406,23.02400016784668,26.69099998474121,29.38800048828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.9199981689453,33.25600051879883,114.99700164794922,115.43499755859375,NaN,NaN,NaN,NaN,171.90199279785156,34.75400161743164,90.19400024414062,63.9109992980957,34.89400100708008,6.386000156402588,35.83300018310547,31.558000564575195,73.48799896240234,103.26799774169922,82.26399993896484,60.8650016784668,NaN,NaN,NaN,NaN,6.375999927520752,0.0020000000949949026,2.2699999809265137,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652,C,1,2.0,2.0,0.0689999982714653,0.012000000104308128,11.373000144958496,7.105999946594238,23.735000610351562,23.152999877929688,27.417999267578125,57.643001556396484,14.354000091552734,19.56800079345703,34.59199905395508,25.881999969482422,6.881999969482422,10.237000465393066,8.472000122070312,12.413999557495117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.59600067138672,61.05699920654297,58.106998443603516,62.487998962402344,14.451000213623047,1.4830000400543213,16.28700065612793,17.64900016784668,19.34600067138672,25.663999557495117,35.18299865722656,42.04100036621094,8.305000305175781,8.4350004196167,2.2960000038146973,4.0279998779296875,6.96999979019165,41.04199981689453,110.19599914550781,35.446998596191406,61.367000579833984,94.78900146484375,114.30799865722656,74.4530029296875,22.77199935913086,61.92399978637695,63.02399826049805,105.18299865722656,41.362998962402344,59.957000732421875,28.983999252319336,35.20000076293945,NaN,NaN,NaN,NaN,2.203000068664551,6.563000202178955,8.32800006866455,0.5450000166893005,28.94300079345703,10.057999610900879,19.56800079345703,30.360000610351562,NaN,NaN,NaN,NaN,47.316001892089844,63.29499816894531,77.46499633789062,163.5330047607422,25.5,26.158000946044922,25.4060001373291,21.959999084472656,NaN,NaN,NaN,NaN,51.11199951171875,14.008999824523926,43.15999984741211,62.75600051879883,30.68899917602539,12.682999610900879,32.709999084472656,50.236000061035156,81.57499694824219,36.417999267578125,85.39700317382812,94.7959976196289,36.89099884033203,124.52200317382812,56.229000091552734,185.84500122070312,NaN,NaN,NaN,NaN,7.71999979019165,13.793999671936035,8.862000465393066,82.45500183105469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2769999504089355,4.25600004196167,8.772000312805176,21.301000595092773,10.373000144958496,45.347999572753906,52.599998474121094,26.41200065612793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.2400016784668,79.19400024414062,56.856998443603516,87.46900177001953,NaN,NaN,NaN,NaN,118.30699920654297,78.72699737548828,87.94100189208984,65.56900024414062,19.62299919128418,22.4950008392334,19.138999938964844,33.68000030517578,66.0530014038086,125.7249984741211,135.88800048828125,110.45099639892578,NaN,NaN,NaN,NaN,3.8269999027252197,2.984999895095825,4.5920000076293945,0.05700000002980232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,C,1,4.0,4.0,2.3329999446868896,4.243000030517578,0.4909999966621399,10.477999687194824,20.795000076293945,29.85700035095215,15.881999969482422,46.215999603271484,24.913999557495117,27.624000549316406,32.51499938964844,13.79800033569336,8.821999549865723,10.472999572753906,7.948999881744385,29.104999542236328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.97600173950195,76.5739974975586,82.72100067138672,91.21800231933594,2.2950000762939453,8.579000473022461,8.440999984741211,27.009000778198242,26.780000686645508,26.531999588012695,38.744998931884766,61.39799880981445,14.265000343322754,8.748000144958496,6.091000080108643,7.816999912261963,18.750999450683594,55.249000549316406,45.21799850463867,13.654999732971191,78.68499755859375,63.737998962402344,112.69599914550781,163.96400451660156,43.847999572753906,25.434999465942383,25.964000701904297,46.94499969482422,44.17599868774414,62.37200164794922,37.465999603271484,58.5099983215332,NaN,NaN,NaN,NaN,4.52400016784668,8.687999725341797,9.840999603271484,5.0,18.06399917602539,6.423999786376953,39.91699981689453,65.09200286865234,2.0209999084472656,4.495999813079834,6.440000057220459,7.581999778747559,106.13400268554688,55.709999084472656,93.48400115966797,96.04199981689453,65.82099914550781,59.61199951171875,26.79199981689453,9.821999549865723,24.677000045776367,12.314000129699707,2.305000066757202,0.027000000700354576,95.36299896240234,84.68800354003906,41.16899871826172,13.652000427246094,70.86100006103516,47.1609992980957,48.99100112915039,26.959999084472656,79.84100341796875,82.51899719238281,82.85099792480469,78.00599670410156,131.2760009765625,110.4469985961914,80.66500091552734,84.94300079345703,NaN,NaN,NaN,NaN,9.36400032043457,11.520999908447266,6.75,26.149999618530273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.99799919128418,61.474998474121094,51.231998443603516,24.386999130249023,0.023000000044703484,0.9070000052452087,1.4529999494552612,7.994999885559082,NaN,NaN,NaN,NaN,84.2020034790039,99.76100158691406,124.552001953125,136.33700561523438,4.460999965667725,26.67799949645996,12.623000144958496,23.760000228881836,94.55599975585938,81.66100311279297,86.46099853515625,26.611000061035156,37.42399978637695,17.46299934387207,13.258000373840332,8.279000282287598,40.922000885009766,85.57599639892578,34.125999450683594,20.868000030517578,NaN,NaN,NaN,NaN,0.03700000047683716,2.244999885559082,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654,M,1,6.0,1.0,26.047000885009766,2.7230000495910645,6.6570000648498535,0.035999998450279236,48.48699951171875,50.40800094604492,21.851999282836914,68.5459976196289,16.274999618530273,30.07900047302246,26.02199935913086,17.804000854492188,13.37399959564209,10.107999801635742,16.2450008392334,20.930999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.44200134277344,47.25899887084961,72.75700378417969,28.549999237060547,NaN,NaN,NaN,NaN,20.920000076293945,37.23699951171875,36.79999923706055,33.65800094604492,13.140000343322754,33.75400161743164,35.38199996948242,20.709999084472656,54.91400146484375,77.76200103759766,71.052001953125,29.03499984741211,26.74799919128418,92.70600128173828,118.12699890136719,114.66300201416016,56.652000427246094,18.184999465942383,74.58000183105469,30.21299934387207,78.91600036621094,74.072998046875,87.97899627685547,79.68699645996094,NaN,NaN,NaN,NaN,4.370999813079834,8.647000312805176,2.2809998989105225,7.505000114440918,30.961000442504883,28.121000289916992,23.558000564575195,98.71700286865234,NaN,NaN,NaN,NaN,32.76300048828125,49.34700012207031,97.01300048828125,149.406005859375,7.84499979019165,9.814000129699707,38.64099884033203,17.30500030517578,NaN,NaN,NaN,NaN,78.44400024414062,36.957000732421875,44.6349983215332,61.36800003051758,NaN,NaN,NaN,NaN,86.81199645996094,53.957000732421875,57.869998931884766,117.10199737548828,175.71299743652344,163.531005859375,99.62899780273438,184.875,NaN,NaN,NaN,NaN,28.03499984741211,43.00600051879883,3.9519999027252197,88.93399810791016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10499999672174454,12.491000175476074,6.71999979019165,18.285999298095703,85.0780029296875,65.61499786376953,43.25199890136719,55.13600158691406,10.437999725341797,4.247000217437744,0.02500000037252903,10.47700023651123,NaN,NaN,NaN,NaN,63.81999969482422,56.75199890136719,92.82099914550781,69.88700103759766,23.461000442504883,0.08799999952316284,8.23799991607666,11.506999969482422,138.218994140625,122.5770034790039,45.83399963378906,45.02399826049805,42.4640007019043,14.85099983215332,13.258999824523926,12.451000213623047,52.827999114990234,100.4260025024414,110.96399688720703,57.542999267578125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655,C,1,7.0,6.0,4.576000213623047,0.026000000536441803,5.116000175476074,9.906999588012695,14.602999687194824,25.77199935913086,18.19700050354004,70.18699645996094,19.423999786376953,27.562000274658203,29.517000198364258,31.23900032043457,10.888999938964844,15.090999603271484,13.604999542236328,17.26099967956543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.321000099182129,51.9119987487793,45.22999954223633,42.9119987487793,0.08100000023841858,8.380999565124512,7.920000076293945,4.171999931335449,28.274999618530273,39.94300079345703,33.3849983215332,27.277000427246094,7.24399995803833,13.706999778747559,18.45400047302246,9.810999870300293,25.966999053955078,68.43000030517578,34.3650016784668,0.3100000023841858,49.215999603271484,112.76599884033203,130.40199279785156,118.0199966430664,59.691001892089844,20.496999740600586,50.832000732421875,57.354000091552734,48.946998596191406,79.24600219726562,58.29899978637695,63.86600112915039,NaN,NaN,NaN,NaN,8.503999710083008,2.6760001182556152,8.053999900817871,3.4600000381469727,21.135000228881836,26.479999542236328,7.190000057220459,65.61399841308594,NaN,NaN,NaN,NaN,50.62699890136719,95.52899932861328,30.740999221801758,92.95800018310547,16.908000946044922,20.02199935913086,29.211999893188477,34.090999603271484,0.16599999368190765,4.22599983215332,25.39299964904785,23.381000518798828,137.54600524902344,72.19499969482422,200.81399536132812,69.16200256347656,NaN,NaN,NaN,NaN,84.42400360107422,70.1760025024414,127.47100067138672,49.362998962402344,26.895999908447266,136.76199340820312,102.2490005493164,204.7760009765625,NaN,NaN,NaN,NaN,2.3980000019073486,2.243000030517578,10.758000373840332,29.961000442504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.5099983215332,29.19099998474121,28.64299964904785,47.57899856567383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.2130012512207,34.512001037597656,99.62799835205078,83.05999755859375,NaN,NaN,NaN,NaN,82.39700317382812,76.17400360107422,139.1280059814453,79.71700286865234,21.19499969482422,6.474999904632568,20.472000122070312,21.444000244140625,48.518001556396484,106.66200256347656,35.45100021362305,88.01799774169922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03999999910593033,0.0,0.0010000000474974513,7.927000045776367,NaN,NaN,NaN,NaN
656,C,1,7.0,7.0,NaN,NaN,NaN,NaN,23.892000198364258,42.58300018310547,27.80299949645996,70.77100372314453,8.75100040435791,25.966999053955078,22.91699981689453,40.676998138427734,2.3299999237060547,3.996999979019165,12.87600040435791,22.87700080871582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.78399658203125,61.73699951171875,52.42599868774414,46.542999267578125,28.261999130249023,2.4000000953674316,16.861000061035156,13.166000366210938,42.98899841308594,46.01100158691406,21.207000732421875,13.031999588012695,8.364999771118164,12.343999862670898,13.697999954223633,11.887999534606934,20.542999267578125,38.03300094604492,42.83100128173828,34.757999420166016,160.9949951171875,109.84700012207031,165.63999938964844,102.88600158691406,71.14299774169922,1.63100004196167,25.73200035095215,53.44900131225586,58.00899887084961,39.64899826049805,54.78499984741211,104.06400299072266,NaN,NaN,NaN,NaN,4.580999851226807,2.2829999923706055,4.2820000648498535,14.140000343322754,47.43600082397461,0.12700000405311584,29.229000091552734,96.30599975585938,NaN,NaN,NaN,NaN,92.62200164794922,44.3120002746582,95.74400329589844,162.47500610351562,15.170999526977539,32.202999114990234,32.803001403808594,3.497999906539917,4.375999927520752,17.250999450683594,17.569000244140625,5.5,100.08000183105469,30.378999710083008,190.593994140625,63.78099822998047,NaN,NaN,NaN,NaN,105.52200317382812,48.41999816894531,84.56600189208984,68.73500061035156,119.80699920654297,107.48200225830078,98.71099853515625,154.09100341796875,NaN,NaN,NaN,NaN,27.2189998626709,17.829999923706055,21.802000045776367,72.05000305175781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05700000002980232,5.495999813079834,11.317000389099121,0.04600000008940697,8.84000015258789,15.086999893188477,32.35599899291992,22.113000869750977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.91999816894531,111.20600128173828,82.76000213623047,95.51300048828125,NaN,NaN,NaN,NaN,105.68800354003906,103.4749984741211,84.10700225830078,107.65599822998047,17.909000396728516,8.012999534606934,50.29999923706055,48.84000015258789,35.67100143432617,95.31900024414062,84.44300079345703,110.53800201416016,2.2920000553131104,2.2909998893737793,2.244999885559082,0.0,0.010999999940395355,0.02500000037252903,2.244999885559082,0.04500000178813934,6.52400016784668,8.348999977111816,10.468000411987305,0.47600001096725464,NaN,NaN,NaN,NaN
657,C,1,6.0,6.0,NaN,NaN,NaN,NaN,25.14699935913086,26.24799919128418,26.323999404907227,57.47700119018555,15.79800033569336,21.485000610351562,28.26099967956543,19.26799964904785,16.285999298095703,13.611000061035156,14.48900032043457,24.076000213623047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.606000900268555,45.757999420166016,52.51499938964844,35.76900100708008,8.491999626159668,0.16300000250339508,12.425000190734863,0.1080000028014183,19.3799991607666,35.849998474121094,27.944000244140625,33.46699905395508,15.875,14.37399959564209,10.109999656677246,8.824999809265137,30.916000366210938,16.735000610351562,49.23899841308594,35.38800048828125,93.9540023803711,111.54199981689453,153.4969940185547,77.01399993896484,43.558998107910156,23.040000915527344,37.35200119018555,45.64799880981445,49.03499984741211,53.24800109863281,104.2959976196289,90.36900329589844,NaN,NaN,NaN,NaN,4.40500020980835,4.488999843597412,2.260999917984009,8.005999565124512,12.413999557495117,8.10099983215332,9.45199966430664,53.45600128173828,2.265000104904175,10.376999855041504,8.741000175476074,11.782999992370605,76.50499725341797,63.91699981689453,30.893999099731445,118.00599670410156,13.02299976348877,24.344999313354492,16.826000213623047,10.64799976348877,NaN,NaN,NaN,NaN,133.74000549316406,48.36600112915039,52.91899871826172,9.62600040435791,NaN,NaN,NaN,NaN,117.28299713134766,73.85399627685547,43.395999908447266,23.715999603271484,88.34300231933594,160.2259979248047,114.93299865722656,190.48300170898438,NaN,NaN,NaN,NaN,6.2210001945495605,63.25600051879883,10.505999565124512,6.64300012588501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03400000184774399,7.061999797821045,1.3990000486373901,4.011000156402588,22.55900001525879,37.97200012207031,42.430999755859375,44.77299880981445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.55899810791016,94.58899688720703,85.3550033569336,63.0989990234375,NaN,NaN,NaN,NaN,84.03700256347656,64.14900207519531,39.52000045776367,44.689998626708984,25.054000854492188,19.507999420166016,3.388000011444092,0.7170000076293945,37.904998779296875,78.41100311279297,58.736000061035156,53.80099868774414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.21500015258789,8.121000289916992,4.373000144958496,0.0010000000474974513,NaN,NaN,NaN,NaN
658,C,1,2.0,6.0,NaN,NaN,NaN,NaN,34.17100143432617,23.006000518798828,26.0310001373291,45.56800079345703,14.14799976348877,25.07900047302246,29.95199966430664,19.283000946044922,14.454000473022461,11.456000328063965,7.3480000495910645,26.281999588012695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.9020004272461,99.40899658203125,74.45600128173828,31.59600067138672,4.309000015258789,10.656999588012695,10.248000144958496,0.07900000363588333,26.80299949645996,14.196999549865723,22.788999557495117,32.97800064086914,8.635000228881836,11.567999839782715,10.767000198364258,11.074000358581543,44.029998779296875,77.27300262451172,50.81100082397461,22.847999572753906,101.18499755859375,80.88700103759766,97.24099731445312,128.38099670410156,43.89400100708008,61.0620002746582,44.19900131225586,58.53300094604492,28.410999298095703,61.65800094604492,73.39800262451172,71.947998046875,NaN,NaN,NaN,NaN,8.166000366210938,1.8279999494552612,6.769999980926514,11.616999626159668,31.733999252319336,22.70800018310547,30.996000289916992,41.7599983215332,4.543000221252441,6.377999782562256,0.026000000536441803,3.8289999961853027,114.58000183105469,105.01699829101562,120.86599731445312,56.80099868774414,10.53499984741211,20.820999145507812,19.18000030517578,7.1570000648498535,4.586999893188477,0.04100000113248825,12.944999694824219,0.08900000154972076,138.05999755859375,79.87799835205078,34.22999954223633,62.4119987487793,NaN,NaN,NaN,NaN,87.28199768066406,84.91500091552734,38.14799880981445,73.37699890136719,154.88400268554688,32.48099899291992,190.0189971923828,162.64199829101562,NaN,NaN,NaN,NaN,36.83100128173828,2.311000108718872,24.805999755859375,0.22699999809265137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.705999851226807,2.2699999809265137,6.794000148773193,11.112000465393066,32.88399887084961,56.0620002746582,47.32099914550781,48.779998779296875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.46600341796875,54.435001373291016,98.83399963378906,145.86900329589844,NaN,NaN,NaN,NaN,61.487998962402344,54.53799819946289,100.00399780273438,133.51300048828125,4.638999938964844,22.66699981689453,28.082000732421875,50.08300018310547,56.59600067138672,56.027000427246094,75.01000213623047,68.05799865722656,2.2899999618530273,0.0010000000474974513,0.0,0.04500000178813934,2.3010001182556152,0.02500000037252903,4.243000030517578,0.0020000000949949026,10.814000129699707,2.313999891281128,6.275000095367432,12.765000343322754,NaN,NaN,NaN,NaN
659,M,1,7.0,2.0,4.511000156402588,2.253999948501587,6.574999809265137,4.790999889373779,28.224000930786133,51.680999755859375,36.507999420166016,66.10299682617188,24.80299949645996,23.312999725341797,32.244998931884766,27.670000076293945,10.472000122070312,20.88800048828125,12.012999534606934,17.589000701904297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.08000183105469,56.494998931884766,49.520999908447266,51.926998138427734,2.1510000228881836,6.730000019073486,0.05900000035762787,0.0,18.593000411987305,30.139999389648438,31.575000762939453,18.01099967956543,9.491999626159668,33.61399841308594,37.573001861572266,13.369999885559082,6.630000114440918,34.025001525878906,16.996000289916992,33.05500030517578,106.04199981689453,73.04499816894531,110.52400207519531,107.52100372314453,52.999000549316406,36.61899948120117,43.09000015258789,34.89699935913086,34.61399841308594,55.654998779296875,20.85099983215332,64.51499938964844,NaN,NaN,NaN,NaN,4.548999786376953,10.593000411987305,4.538000106811523,3.8550000190734863,29.246999740600586,37.10300064086914,24.10700035095215,70.85299682617188,4.519000053405762,12.885000228881836,1.9630000591278076,0.0,109.3949966430664,58.457000732421875,79.86100006103516,123.87300109863281,11.666999816894531,39.03900146484375,24.64299964904785,18.614999771118164,2.3949999809265137,12.470000267028809,0.023000000044703484,0.04699999839067459,83.62799835205078,48.180999755859375,24.979999542236328,111.95999908447266,NaN,NaN,NaN,NaN,71.21199798583984,64.97799682617188,7.201000213623047,90.03600311279297,161.72900390625,81.85700225830078,118.23899841308594,217.29800415039062,NaN,NaN,NaN,NaN,18.847000122070312,4.788000106811523,12.038000106811523,75.89800262451172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.36299991607666,6.248000144958496,4.651000022888184,24.426000595092773,7.7210001945495605,56.92399978637695,21.513999938964844,22.329999923706055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161.0279998779297,72.0270004272461,40.946998596191406,151.19900512695312,22.658000946044922,2.2730000019073486,0.18199999630451202,3.7839999198913574,85.22699737548828,55.321998596191406,35.375999450683594,72.53600311279297,20.04800033569336,9.079000473022461,26.106000900268555,40.30099868774414,67.95600128173828,51.32500076293945,75.49400329589844,72.23600006103516,2.069000005722046,0.0,0.0,4.565999984741211,5.625,0.0,2.249000072479248,4.025000095367432,2.4749999046325684,12.642999649047852,15.154000282287598,4.034999847412109,NaN,NaN,NaN,NaN
660,C,1,1.0,2.0,4.557000160217285,0.04800000041723251,2.253000020980835,4.000999927520752,28.606000900268555,21.834999084472656,22.32900047302246,46.3849983215332,22.63599967956543,28.775999069213867,25.422000885009766,26.77899932861328,7.019999980926514,6.290999889373779,13.965999603271484,16.52199935913086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.41100025177002,103.177001953125,69.95899963378906,57.112998962402344,2.4000000953674316,23.94099998474121,3.2239999771118164,7.942999839782715,16.347000122070312,21.493999481201172,18.573999404907227,47.78799819946289,10.977999687194824,13.593999862670898,11.159000396728516,12.282999992370605,11.180999755859375,49.7130012512207,77.75700378417969,31.261999130249023,94.50700378417969,99.3479995727539,116.46499633789062,76.36399841308594,80.84400177001953,23.885000228881836,59.32899856567383,35.665000915527344,92.75900268554688,73.45800018310547,61.10599899291992,136.5749969482422,NaN,NaN,NaN,NaN,2.4100000858306885,6.6020002365112305,4.293000221252441,11.288000106811523,4.8979997634887695,4.729000091552734,22.715999603271484,29.38599967956543,0.07999999821186066,1.9930000305175781,9.71500015258789,17.28499984741211,82.18900299072266,28.743999481201172,53.53799819946289,86.15699768066406,0.210999995470047,8.39799976348877,36.04999923706055,4.426000118255615,NaN,NaN,NaN,NaN,104.875,74.65399932861328,42.457000732421875,27.957000732421875,NaN,NaN,NaN,NaN,109.55699920654297,78.77300262451172,59.67399978637695,27.905000686645508,76.13099670410156,152.4219970703125,76.02899932861328,151.57400512695312,NaN,NaN,NaN,NaN,22.77199935913086,12.345999717712402,0.02199999988079071,56.74700164794922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0820000022649765,7.3480000495910645,5.484000205993652,0.8389999866485596,22.812000274658203,59.625,30.608999252319336,41.856998443603516,0.023000000044703484,0.0,0.017999999225139618,4.014999866485596,NaN,NaN,NaN,NaN,79.9800033569336,83.44100189208984,66.29399871826172,131.28500366210938,7.322999954223633,5.186999797821045,2.3340001106262207,7.584000110626221,129.88699340820312,72.86499786376953,65.69100189208984,124.06300354003906,30.97800064086914,20.91200065612793,17.045000076293945,34.16699981689453,28.007999420166016,85.36499786376953,39.749000549316406,104.76799774169922,NaN,NaN,NaN,NaN,0.04600000008940697,0.06199999898672104,9.020000457763672,3.4800000190734863,8.72599983215332,2.305999994277954,10.28600025177002,19.066999435424805,NaN,NaN,NaN,NaN
661,C,1,6.0,1.0,8.397000312805176,2.260999917984009,1.687999963760376,4.979000091552734,22.812999725341797,16.9689998626709,23.41900062561035,75.7509994506836,20.15399932861328,24.29199981689453,18.378000259399414,24.481000900268555,14.781999588012695,10.333000183105469,24.097000122070312,14.583999633789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.65299987792969,70.80000305175781,42.540000915527344,16.072999954223633,0.12099999934434891,18.31999969482422,3.871999979019165,4.757999897003174,19.399999618530273,40.98400115966797,47.71500015258789,28.67099952697754,14.22599983215332,12.093999862670898,15.3149995803833,13.409000396728516,23.965999603271484,59.250999450683594,30.47800064086914,36.2760009765625,51.944000244140625,88.21199798583984,165.9759979248047,150.11300659179688,61.67499923706055,66.90699768066406,39.375,37.617000579833984,44.11600112915039,98.3489990234375,78.31500244140625,54.104000091552734,NaN,NaN,NaN,NaN,0.07400000095367432,0.017000000923871994,8.548999786376953,11.081999778747559,18.660999298095703,6.849999904632568,22.450000762939453,79.13099670410156,8.732000350952148,4.210000038146973,6.0980000495910645,5.140999794006348,102.18299865722656,39.31100082397461,74.14299774169922,119.66899871826172,12.64799976348877,37.452999114990234,19.190000534057617,34.40800094604492,28.69099998474121,22.44099998474121,20.320999145507812,14.180000305175781,109.27300262451172,74.68399810791016,160.98300170898438,46.67900085449219,NaN,NaN,NaN,NaN,129.74400329589844,102.63700103759766,78.69000244140625,94.33999633789062,114.32599639892578,122.9749984741211,43.88600158691406,254.54600524902344,NaN,NaN,NaN,NaN,30.753999710083008,16.3799991607666,1.722000002861023,106.96800231933594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.305999994277954,4.488999843597412,4.535999774932861,12.4399995803833,6.504000186920166,34.159000396728516,22.89699935913086,48.94200134277344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.66299819946289,61.24700164794922,128.19200134277344,65.06400299072266,NaN,NaN,NaN,NaN,136.302001953125,75.0459976196289,259.77301025390625,56.763999938964844,35.624000549316406,11.527000427246094,53.29600143432617,12.934000015258789,58.3380012512207,92.76300048828125,129.0050048828125,123.88600158691406,NaN,NaN,NaN,NaN,4.552000045776367,11.821999549865723,7.247000217437744,0.04500000178813934,8.267000198364258,22.75,21.04199981689453,3.990999937057495,NaN,NaN,NaN,NaN
