57 of 69 units, , , ,V4e044_00, ,V4e044_01, ,V4e044_02, ,V4e045_00, ,V4e045_01, ,V4e045_03, ,V4e045_04, ,V4e046_00, ,V4e046_01, ,V4e046_02, ,V4e047_00, ,V4e048_00, ,V4e048_02, ,V4e048_03, ,V4e052_00, ,V4e052_01, ,V4e053_00, ,V4e054_00, ,V4e055_00, ,V4e055_02, ,V4e056_00, ,V4e056_02, ,V4e057_00, ,V4e057_01, ,MTe034_00, ,MTe034_01, ,MTe034_02, ,MTe034_03, ,MTe034_04, ,MTe034_05, ,MTe034_06, ,MTe035_00, ,MTe035_01, ,MTe035_04, ,MTe035_06, ,MTe036_00, ,MTe036_01, ,MTe036_04, ,MTe036_05, ,MTe036_06, ,MTe036_07, ,MTe037_00, ,MTe038_00, ,MTe038_01, ,MTe038_02, ,MTe038_03, ,MTe039_00, ,MTe040_00, ,MTe040_01, ,MTe041_00, ,MTe041_01, ,MTe041_02, ,MTe049_00, ,MTe050_00, ,MTe050_01, ,MTe051_00, ,MTe051_01, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1,M,7.0,1.0,91.45800018310547,49.74700164794922,23.280000686645508,0.28600001335144043,55.93299865722656,19.829999923706055,59.75400161743164,58.57699966430664,22.527999877929688,10.03600025177002,NaN,NaN,8.286999702453613,21.75,24.375,30.785999298095703,NaN,NaN,39.965999603271484,50.50199890136719,41.35599899291992,65.9000015258789,71.75399780273438,51.84400177001953,NaN,NaN,8.583000183105469,0.07699999958276749,16.70400047302246,85.76799774169922,NaN,NaN,10.888999938964844,74.697998046875,47.112998962402344,109.3239974975586,47.417999267578125,111.13099670410156,8.069000244140625,15.487000465393066,22.48900032043457,52.090999603271484,81.36399841308594,71.19999694824219,33.07400131225586,63.637001037597656,8.5,4.019000053405762,7.019999980926514,31.966999053955078,NaN,NaN,0.024000000208616257,0.0,0.2590000033378601,3.624000072479248,8.885000228881836,0.0,2.257999897003174,7.547999858856201,NaN,NaN,93.21600341796875,112.23400115966797,6.480000019073486,14.282999992370605,21.325000762939453,44.981998443603516,NaN,NaN,62.51900100708008,97.74700164794922,NaN,NaN,108.02400207519531,128.8939971923828,2.303999900817871,8.059000015258789,5.815999984741211,13.262999534606934,NaN,NaN,369.6659851074219,375.4309997558594,171.67100524902344,188.31399536132812,15.095999717712402,67.8949966430664,37.430999755859375,27.166000366210938,NaN,NaN,140.468994140625,154.91600036621094,9.57800006866455,9.888999938964844,NaN,NaN,72.29100036621094,38.0260009765625,12.137999534606934,4.486999988555908,NaN,NaN,2.322999954223633,19.981000900268555,121.48200225830078,117.83000183105469,NaN,NaN,30.68899917602539,47.332000732421875,8.574999809265137,0.0
2,M,1.0,2.0,56.72600173950195,22.358999252319336,NaN,NaN,48.29600143432617,4.271999835968018,62.30099868774414,45.369998931884766,21.089000701904297,21.207000732421875,NaN,NaN,17.070999145507812,8.621999740600586,35.82500076293945,30.385000228881836,NaN,NaN,29.378999710083008,64.76399993896484,40.46099853515625,64.12100219726562,44.92499923706055,64.61100006103516,NaN,NaN,2.2669999599456787,0.5049999952316284,22.545000076293945,68.56300354003906,NaN,NaN,14.944000244140625,46.935001373291016,38.90700149536133,105.9280014038086,42.39500045776367,104.55000305175781,6.609000205993652,10.979000091552734,12.194999694824219,34.632999420166016,75.89600372314453,49.849998474121094,26.8439998626709,42.691001892089844,NaN,NaN,26.881000518798828,44.38399887084961,NaN,NaN,NaN,NaN,2.24399995803833,4.000999927520752,14.54699993133545,0.003000000026077032,NaN,NaN,NaN,NaN,84.72000122070312,116.86900329589844,10.439000129699707,29.049999237060547,38.367000579833984,42.375,NaN,NaN,65.76799774169922,52.073001861572266,10.649999618530273,4.083000183105469,114.11699676513672,114.58699798583984,19.09000015258789,3.1110000610351562,13.79800033569336,0.996999979019165,NaN,NaN,331.32000732421875,448.5459899902344,128.60299682617188,155.25,18.618999481201172,30.684999465942383,27.36199951171875,26.820999145507812,NaN,NaN,99.52100372314453,184.5570068359375,9.4399995803833,18.81399917602539,3.197999954223633,3.953000068664551,54.5359992980957,36.15599822998047,6.230000019073486,4.085999965667725,NaN,NaN,69.4489974975586,46.67300033569336,71.15699768066406,180.69200134277344,NaN,NaN,71.89099884033203,107.0469970703125,31.538999557495117,11.657999992370605
3,C,7.0,1.0,49.659000396728516,10.902999877929688,NaN,NaN,10.22599983215332,0.0,84.30400085449219,33.402000427246094,19.481000900268555,5.817999839782715,NaN,NaN,29.757999420166016,16.36400032043457,68.41600036621094,36.82099914550781,6.241000175476074,0.05999999865889549,85.25,30.360000610351562,140.822998046875,84.80400085449219,110.47000122070312,39.88100051879883,13.791000366210938,14.133999824523926,NaN,NaN,20.32200050354004,82.49400329589844,NaN,NaN,13.232000350952148,39.60200119018555,61.775001525878906,118.1240005493164,44.57600021362305,92.7020034790039,6.673999786376953,15.222999572753906,32.0260009765625,42.2239990234375,73.43699645996094,65.69300079345703,22.082000732421875,27.64699935913086,4.229000091552734,11.572999954223633,51.84299850463867,68.95099639892578,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,4.2779998779296875,12.42199993133545,NaN,NaN,70.15299987792969,133.97500610351562,5.756999969482422,13.895000457763672,10.569999694824219,60.1150016784668,NaN,NaN,32.44499969482422,93.60199737548828,4.382999897003174,14.758999824523926,92.83799743652344,107.85700225830078,NaN,NaN,11.10099983215332,12.371999740600586,NaN,NaN,358.15899658203125,492.72900390625,128.85400390625,210.92999267578125,62.3849983215332,58.744998931884766,11.4399995803833,61.94499969482422,NaN,NaN,107.5790023803711,169.0919952392578,12.241000175476074,7.663000106811523,10.491999626159668,0.09600000083446503,25.604999542236328,45.00600051879883,12.517000198364258,4.034999847412109,NaN,NaN,19.881000518798828,25.70599937438965,153.9040069580078,127.51899719238281,NaN,NaN,47.26499938964844,47.935001373291016,13.348999977111816,0.04500000178813934
4,M,7.0,2.0,77.4800033569336,28.844999313354492,NaN,NaN,57.12699890136719,28.982999801635742,78.15899658203125,45.893001556396484,25.777999877929688,0.09000000357627869,NaN,NaN,10.88599967956543,13.777999877929688,43.13100051879883,21.93600082397461,17.21500015258789,23.77199935913086,43.268001556396484,59.58599853515625,64.5479965209961,59.119998931884766,62.619998931884766,54.167999267578125,NaN,NaN,NaN,NaN,49.308998107910156,115.2490005493164,NaN,NaN,17.31100082397461,51.64500045776367,55.7400016784668,97.9010009765625,76.58999633789062,110.34500122070312,12.12399959564209,21.055999755859375,19.02199935913086,32.03300094604492,62.819000244140625,57.2140007019043,22.861000061035156,32.435001373291016,9.461999893188477,9.73900032043457,50.51300048828125,67.13200378417969,NaN,NaN,NaN,NaN,4.2220001220703125,4.011000156402588,20.4950008392334,22.106000900268555,14.734999656677246,15.696999549865723,NaN,NaN,80.83699798583984,95.92400360107422,4.298999786376953,43.58700180053711,20.395000457763672,78.16799926757812,NaN,NaN,34.60900115966797,33.50199890136719,2.5920000076293945,4.001999855041504,126.44100189208984,55.12099838256836,6.685999870300293,3.996999979019165,8.440999984741211,4.0229997634887695,NaN,NaN,277.4200134277344,421.39801025390625,139.75599670410156,166.69200134277344,22.996999740600586,33.529998779296875,28.197999954223633,4.313000202178955,NaN,NaN,124.24700164794922,100.23600006103516,8.472999572753906,4.46999979019165,8.812999725341797,10.26099967956543,78.40899658203125,30.98699951171875,11.109000205993652,6.564000129699707,NaN,NaN,6.663000106811523,14.623000144958496,148.5970001220703,171.0279998779297,NaN,NaN,36.97100067138672,91.69499969482422,0.04699999839067459,47.10300064086914
5,C,6.0,1.0,28.736000061035156,4.729000091552734,NaN,NaN,27.687999725341797,18.8700008392334,27.843000411987305,39.582000732421875,23.18600082397461,14.958999633789062,NaN,NaN,15.935999870300293,21.211000442504883,30.959999084472656,57.90700149536133,NaN,NaN,39.22100067138672,57.49300003051758,36.12699890136719,55.98099899291992,63.433998107910156,69.3280029296875,2.3949999809265137,10.920000076293945,7.070000171661377,12.989999771118164,37.41899871826172,78.3759994506836,3.8369998931884766,8.036999702453613,12.508999824523926,40.11600112915039,80.63800048828125,96.5530014038086,43.95600128173828,86.65799713134766,8.300999641418457,10.869000434875488,20.0939998626709,36.00600051879883,69.11499786376953,66.63400268554688,21.03700065612793,31.48900032043457,9.90999984741211,9.864999771118164,25.91900062561035,28.204999923706055,NaN,NaN,0.0010000000474974513,7.664999961853027,4.51800012588501,0.04500000178813934,6.4679999351501465,0.0020000000949949026,10.319999694824219,8.968999862670898,NaN,NaN,68.9520034790039,125.4530029296875,0.024000000208616257,11.093000411987305,10.38599967956543,62.013999938964844,NaN,NaN,65.2760009765625,80.85800170898438,14.182999610900879,4.008999824523926,117.4229965209961,88.43499755859375,11.282999992370605,8.031999588012695,25.23699951171875,18.413999557495117,NaN,NaN,225.28199768066406,352.2409973144531,132.46400451660156,211.21800231933594,55.76599884033203,56.45800018310547,19.29599952697754,64.58200073242188,NaN,NaN,114.54499816894531,120.07099914550781,6.421999931335449,18.75,2.1410000324249268,0.34200000762939453,43.46900177001953,69.72599792480469,18.32900047302246,14.652999877929688,NaN,NaN,22.84000015258789,33.37900161743164,88.18499755859375,175.45199584960938,NaN,NaN,54.71200180053711,66.96900177001953,22.861000061035156,22.902999877929688
6,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,C,6.0,7.0,26.966999053955078,23.591999053955078,NaN,NaN,18.56999969482422,14.607000350952148,15.817000389099121,28.496000289916992,6.381999969482422,0.6029999852180481,NaN,NaN,2.2909998893737793,20.386999130249023,16.125,39.152000427246094,NaN,NaN,43.34299850463867,47.69499969482422,50.12099838256836,52.137001037597656,37.8489990234375,73.98799896240234,2.2320001125335693,7.669000148773193,0.11800000071525574,9.152000427246094,24.492000579833984,118.09200286865234,NaN,NaN,8.074999809265137,66.74800109863281,38.992000579833984,86.11699676513672,39.63199996948242,103.3239974975586,4.505000114440918,10.442000389099121,21.277000427246094,59.869998931884766,73.48699951171875,77.89600372314453,14.21399974822998,21.547000885009766,9.123000144958496,6.75,42.858001708984375,88.28099822998047,NaN,NaN,NaN,NaN,8.5649995803833,15.371999740600586,12.57800006866455,0.10599999874830246,4.208000183105469,3.1419999599456787,NaN,NaN,57.40999984741211,111.302001953125,NaN,NaN,8.522000312805176,21.85700035095215,NaN,NaN,43.18600082397461,83.78700256347656,NaN,NaN,123.43900299072266,89.32099914550781,NaN,NaN,8.574000358581543,12.862000465393066,NaN,NaN,278.89300537109375,317.90399169921875,143.9010009765625,231.22000122070312,43.02799987792969,38.8650016784668,29.509000778198242,28.447999954223633,NaN,NaN,118.55799865722656,147.92999267578125,5.76200008392334,24.89699935913086,3.4700000286102295,9.060999870300293,37.92599868774414,89.55999755859375,26.04400062561035,16.702999114990234,NaN,NaN,4.507999897003174,24.24799919128418,73.66000366210938,89.26699829101562,NaN,NaN,17.077999114990234,15.557000160217285,0.0,0.004999999888241291
8,M,3.0,4.0,89.5530014038086,33.02299880981445,NaN,NaN,60.43299865722656,6.89900016784668,111.31700134277344,60.21699905395508,2.305000066757202,11.39900016784668,NaN,NaN,36.137001037597656,21.450000762939453,62.845001220703125,27.216999053955078,0.16300000250339508,3.7839999198913574,94.87300109863281,50.73899841308594,149.21600341796875,71.3239974975586,123.91799926757812,93.88200378417969,22.332000732421875,32.00400161743164,23.552000045776367,31.917999267578125,54.895999908447266,89.36399841308594,12.519000053405762,3.6630001068115234,9.89900016784668,51.81399917602539,28.312999725341797,72.28399658203125,56.79100036621094,141.49099731445312,20.357999801635742,7.689000129699707,8.444999694824219,29.051000595092773,73.75599670410156,77.18499755859375,28.81599998474121,46.404998779296875,17.826000213623047,5.158999919891357,10.373000144958496,44.928001403808594,NaN,NaN,0.0,0.0010000000474974513,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,87.00700378417969,124.95099639892578,16.44700050354004,26.84000015258789,24.770999908447266,47.20500183105469,NaN,NaN,39.0880012512207,36.2130012512207,16.695999145507812,3.5209999084472656,123.22799682617188,108.40699768066406,NaN,NaN,8.857999801635742,8.980999946594238,NaN,NaN,354.2239990234375,407.635986328125,170.7790069580078,170.90699768066406,30.594999313354492,28.67099952697754,46.290000915527344,8.043000221252441,NaN,NaN,110.96700286865234,147.20599365234375,4.247000217437744,18.194000244140625,32.10300064086914,14.97700023651123,54.11800003051758,62.7869987487793,12.409000396728516,11.189000129699707,NaN,NaN,8.425999641418457,34.750999450683594,31.059999465942383,82.9280014038086,NaN,NaN,24.23200035095215,109.88800048828125,3.875,51.21099853515625
9,C,6.0,2.0,46.40800094604492,2.688999891281128,8.96500015258789,12.994000434875488,35.185001373291016,28.82200050354004,54.05099868774414,37.83700180053711,NaN,NaN,NaN,NaN,28.327999114990234,10.829999923706055,48.731998443603516,51.78200149536133,4.2779998779296875,4.019999980926514,47.96500015258789,42.54600143432617,76.60399627685547,69.7239990234375,42.14899826049805,81.18199920654297,NaN,NaN,8.430000305175781,11.887999534606934,35.38999938964844,97.46800231933594,NaN,NaN,8.776000022888184,42.40399932861328,44.847999572753906,124.1500015258789,21.233999252319336,121.93800354003906,11.038000106811523,31.565000534057617,27.88599967956543,48.665000915527344,64.51000213623047,65.44400024414062,18.483999252319336,24.829999923706055,12.527000427246094,4.298999786376953,16.000999450683594,48.2869987487793,NaN,NaN,NaN,NaN,8.6899995803833,11.675000190734863,2.2750000953674316,3.999000072479248,0.0,0.04800000041723251,NaN,NaN,59.446998596191406,109.88200378417969,14.65999984741211,5.5970001220703125,10.49899959564209,33.91600036621094,NaN,NaN,39.87900161743164,35.77399826049805,NaN,NaN,100.87799835205078,130.73199462890625,6.296000003814697,0.0020000000949949026,8.265999794006348,4.0229997634887695,NaN,NaN,296.8689880371094,364.8380126953125,160.302001953125,152.46499633789062,18.6560001373291,65.21700286865234,33.68199920654297,20.722999572753906,NaN,NaN,98.37000274658203,152.48800659179688,7.2179999351501465,13.215999603271484,14.314000129699707,6.579999923706055,44.0629997253418,34.946998596191406,13.555000305175781,17.60700035095215,NaN,NaN,6.677999973297119,9.706000328063965,121.19499969482422,128.37399291992188,NaN,NaN,50.07500076293945,73.0270004272461,22.476999282836914,51.60599899291992
