37 of 48 units, , , , ,V4e111_00, , , ,V4e111_01, , , ,V4e111_02, , , ,V4e111_03, , , ,V4e112_00, , , ,V4e112_01, , , ,V4e113_00, , , ,V4e113_02, , , ,V4e115_00, , , ,V4e115_01, , , ,V4e115_03, , , ,V4e116_00, , , ,V4e116_02, , , ,V4e116_03, , , ,V4e117_00, , , ,V4e119_00, , , ,V4e119_01, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e122_02, , , ,MTe079_00, , , ,MTe079_01, , , ,MTe079_02, , , ,MTe081_00, , , ,MTe081_01, , , ,MTe083_00, , , ,MTe083_01, , , ,MTe083_02, , , ,MTe095_00, , , ,MTe095_01, , , ,MTe096_00, , , ,MTe096_01, , , ,MTe097_00, , , ,MTe097_01, , , ,MTe097_02, , , ,MTe097_03, , , ,MTe098_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
42,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.7300033569336,38.071998596191406,8.9399995803833,29.770999908447266,34.35599899291992,4.745999813079834,6.690000057220459,15.067000389099121,115.6259994506836,25.23900032043457,8.178999900817871,72.41699981689453,NaN,NaN,NaN,NaN,15.36299991607666,18.584999084472656,4.5279998779296875,14.928000450134277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.618999481201172,79.34200286865234,2.3940000534057617,77.91400146484375,6.546999931335449,42.65599822998047,0.07999999821186066,34.0989990234375,0.17100000381469727,23.893999099731445,0.17000000178813934,34.729000091552734,NaN,NaN,NaN,NaN,19.704999923706055,2.3380000591278076,10.756999969482422,3.5460000038146973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150.06399536132812,70.6520004272461,188.8699951171875,95.04000091552734,2.3239998817443848,2.256999969482422,2.1670000553131104,18.47100067138672,1.1059999465942383,11.53600025177002,8.09000015258789,20.452999114990234,51.70500183105469,59.19300079345703,73.19200134277344,52.05699920654297,NaN,NaN,NaN,NaN,30.82200050354004,18.326000213623047,37.17300033569336,28.601999282836914,2.2939999103546143,6.789999961853027,0.0020000000949949026,20.582000732421875,10.907999992370605,2.2690000534057617,10.79699993133545,21.520000457763672,15.428000450134277,0.061000000685453415,14.59000015258789,5.915999889373779,NaN,NaN,NaN,NaN,104.60900115966797,72.7969970703125,52.76900100708008,116.13700103759766,21.655000686645508,18.405000686645508,6.610000133514404,24.357999801635742,2.382999897003174,20.930999755859375,4.363999843597412,16.68899917602539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8350000381469727,9.22700023651123,2.119999885559082,27.048999786376953
43,M,0,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.694000244140625,8.4399995803833,0.01899999938905239,45.388999938964844,NaN,NaN,NaN,NaN,135.968994140625,72.51499938964844,0.09200000017881393,85.98799896240234,NaN,NaN,NaN,NaN,4.645999908447266,14.41100025177002,10.812000274658203,7.896999835968018,NaN,NaN,NaN,NaN,0.11599999666213989,8.692999839782715,6.241000175476074,30.50200080871582,39.198001861572266,109.40699768066406,130.375,98.98799896240234,4.888000011444092,40.722999572753906,42.26499938964844,28.66900062561035,2.5450000762939453,20.32900047302246,20.222999572753906,35.606998443603516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.13999938964844,37.459999084472656,6.363999843597412,57.56100082397461,0.07999999821186066,0.0,0.0010000000474974513,5.164999961853027,NaN,NaN,NaN,NaN,57.356998443603516,35.95000076293945,21.472000122070312,78.71700286865234,NaN,NaN,NaN,NaN,17.253999710083008,22.981000900268555,10.409000396728516,26.591999053955078,18.07200050354004,12.654000282287598,6.795000076293945,3.996999979019165,5.853000164031982,4.257999897003174,4.4720001220703125,17.138999938964844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.5790023803711,56.56800079345703,37.979000091552734,104.89399719238281,20.27199935913086,14.086000442504883,22.108999252319336,29.746999740600586,8.295000076293945,4.954999923706055,10.26200008392334,22.482999801635742,2.4019999504089355,6.3460001945495605,8.60200023651123,11.720999717712402,NaN,NaN,NaN,NaN,5.591000080108643,10.902000427246094,24.875,22.50200080871582,NaN,NaN,NaN,NaN
44,C,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23399999737739563,12.539999961853027,17.041000366210938,41.016998291015625,0.07999999821186066,0.0010000000474974513,5.789000034332275,22.83799934387207,2.8929998874664307,67.56700134277344,12.432999610900879,76.32099914550781,NaN,NaN,NaN,NaN,0.11299999803304672,8.394000053405762,8.3149995803833,24.302000045776367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9000000953674316,13.993000030517578,10.772000312805176,171.83299255371094,0.14300000667572021,0.0,0.06599999964237213,42.4640007019043,0.13699999451637268,0.0,0.07199999690055847,47.14799880981445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.604000091552734,57.987998962402344,72.08499908447266,76.7969970703125,NaN,NaN,NaN,NaN,0.11400000005960464,6.159999847412109,6.308000087738037,20.117000579833984,8.484999656677246,37.57500076293945,41.0880012512207,53.68299865722656,NaN,NaN,NaN,NaN,9.196000099182129,22.006000518798828,17.823999404907227,41.23699951171875,11.454000473022461,4.558000087738037,19.1299991607666,21.01099967956543,0.20600000023841858,28.621000289916992,10.473999977111816,27.301000595092773,0.052000001072883606,2.2730000019073486,15.538999557495117,0.04500000178813934,NaN,NaN,NaN,NaN,14.244000434875488,96.46700286865234,93.89700317382812,23.618000030517578,2.4159998893737793,26.979000091552734,45.35300064086914,0.1120000034570694,10.857999801635742,25.58300018310547,7.2870001792907715,19.920000076293945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5929999351501465,16.542999267578125,2.500999927520752,21.371000289916992,5.099999904632568,12.170000076293945,11.14799976348877,16.597999572753906
45,M,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.843000411987305,19.795000076293945,28.591999053955078,92.36100006103516,4.626999855041504,8.402999877929688,12.793000221252441,23.2189998626709,78.06600189208984,64.68000030517578,15.718000411987305,133.99000549316406,NaN,NaN,NaN,NaN,12.97599983215332,28.39699935913086,0.026000000536441803,10.972000122070312,NaN,NaN,NaN,NaN,13.092000007629395,8.47599983215332,0.06700000166893005,30.014999389648438,35.983001708984375,122.51200103759766,46.362998962402344,157.322998046875,8.659000396728516,37.119998931884766,20.125,47.124000549316406,12.812000274658203,21.625999450683594,3.4110000133514404,22.648000717163086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.89399719238281,82.29499816894531,33.60900115966797,56.65700149536133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.810001373291016,31.155000686645508,16.868000030517578,94.22599792480469,NaN,NaN,NaN,NaN,24.756999969482422,14.20300006866455,21.163000106811523,62.25899887084961,11.182000160217285,6.833000183105469,13.718999862670898,23.841999053955078,4.841000080108643,28.48200035095215,20.472999572753906,56.9109992980957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.871000289916992,16.86400032043457,53.29899978637695,99.83699798583984,2.385999917984009,19.01300048828125,0.49000000953674316,19.23900032043457,6.677000045776367,10.720000267028809,22.242000579833984,19.959999084472656,2.382999897003174,5.815999984741211,0.8489999771118164,30.78700065612793,NaN,NaN,NaN,NaN,2.4539999961853027,15.461999893188477,11.51099967956543,13.70300006866455,NaN,NaN,NaN,NaN
46,M,0,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.459999084472656,29.756000518798828,0.03099999949336052,11.071999549865723,10.595999717712402,14.812000274658203,0.1420000046491623,23.760000228881836,134.24000549316406,38.4109992980957,0.3970000147819519,132.8000030517578,NaN,NaN,NaN,NaN,8.359999656677246,16.285999298095703,7.374000072479248,49.327999114990234,NaN,NaN,NaN,NaN,10.652000427246094,11.925999641418457,10.8100004196167,35.542999267578125,59.090999603271484,105.2030029296875,22.70800018310547,198.93899536132812,17.665000915527344,32.744998931884766,17.30299949645996,42.1510009765625,14.319999694824219,14.746000289916992,4.980999946594238,104.72000122070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.23699951171875,26.847000122070312,77.46299743652344,26.191999435424805,2.257999897003174,2.4170000553131104,16.357999801635742,18.440000534057617,8.83899974822998,0.0949999988079071,16.704999923706055,3.3889999389648438,56.689998626708984,10.343000411987305,27.142000198364258,40.35200119018555,NaN,NaN,NaN,NaN,18.80500030517578,4.478000164031982,35.80699920654297,9.383000373840332,2.3299999237060547,1.5579999685287476,9.23799991607666,3.757999897003174,0.17000000178813934,6.415999889373779,30.177000045776367,10.121000289916992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.67400360107422,29.684999465942383,42.42100143432617,83.56700134277344,25.48900032043457,12.866000175476074,6.64900016784668,25.222999572753906,6.492000102996826,26.565000534057617,23.058000564575195,10.76099967956543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13199999928474426,16.3799991607666,20.97599983215332,3.9719998836517334,NaN,NaN,NaN,NaN
47,M,0,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.34600067138672,20.155000686645508,18.827999114990234,108.97000122070312,17.229000091552734,0.3700000047683716,4.340000152587891,42.082000732421875,60.62099838256836,44.09600067138672,103.59100341796875,112.24700164794922,28.058000564575195,2.503000020980835,14.668000221252441,18.357999801635742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.613000869750977,51.970001220703125,31.874000549316406,198.63800048828125,0.2150000035762787,10.29800033569336,2.25600004196167,54.79199981689453,0.15600000321865082,4.204999923706055,0.13600000739097595,42.895999908447266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.3700008392334,31.465999603271484,30.344999313354492,88.18000030517578,0.04600000008940697,0.0,0.9039999842643738,7.294000148773193,0.10899999737739563,4.414999961853027,0.02199999988079071,14.84000015258789,15.512999534606934,52.340999603271484,14.800999641418457,52.88800048828125,NaN,NaN,NaN,NaN,11.562999725341797,7.504000186920166,12.357999801635742,12.925999641418457,12.71500015258789,13.300000190734863,3.184000015258789,7.426000118255615,2.385999917984009,10.29800033569336,2.2950000762939453,22.10300064086914,NaN,NaN,NaN,NaN,2.013000011444092,7.436999797821045,1.6180000305175781,7.2769999504089355,26.464000701904297,60.54800033569336,60.821998596191406,59.808998107910156,4.558000087738037,20.29400062561035,17.451000213623047,28.420000076293945,12.432999610900879,30.819000244140625,24.378000259399414,37.6150016784668,0.11999999731779099,10.640999794006348,0.026000000536441803,7.86299991607666,NaN,NaN,NaN,NaN,2.2950000762939453,13.248000144958496,7.932000160217285,30.05500030517578,NaN,NaN,NaN,NaN
48,C,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.766998291015625,51.645999908447266,49.111000061035156,36.83000183105469,23.05500030517578,20.500999450683594,14.786999702453613,19.659000396728516,144.35699462890625,89.68399810791016,104.24700164794922,56.83700180053711,10.545999526977539,20.71299934387207,7.7230000495910645,21.263999938964844,0.07000000029802322,14.381999969482422,0.04600000008940697,7.693999767303467,NaN,NaN,NaN,NaN,0.15399999916553497,22.520000457763672,2.26200008392334,27.267000198364258,24.399999618530273,163.8070068359375,64.32099914550781,169.3070068359375,6.552999973297119,65.96099853515625,26.906999588012695,40.74700164794922,0.30000001192092896,34.68199920654297,4.870999813079834,36.2239990234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.788000106811523,0.5809999704360962,10.42199993133545,18.982999801635742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.04199981689453,28.211000442504883,0.023000000044703484,39.19300079345703,NaN,NaN,NaN,NaN,23.742000579833984,14.607000350952148,11.053000450134277,24.01099967956543,21.735000610351562,14.272000312805176,0.0010000000474974513,7.767000198364258,10.51099967956543,8.286999702453613,4.439000129699707,25.659000396728516,NaN,NaN,NaN,NaN,10.545000076293945,4.447999954223633,2.2049999237060547,3.7260000705718994,40.54199981689453,113.0250015258789,8.317000389099121,87.88099670410156,10.885000228881836,48.32500076293945,0.14100000262260437,15.322999954223633,32.46099853515625,8.89799976348877,23.902000427246094,22.64900016784668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.517999649047852,10.340999603271484,3.11899995803833,23.64699935913086,NaN,NaN,NaN,NaN
49,C,0,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.040000915527344,17.790000915527344,9.416000366210938,42.45500183105469,NaN,NaN,NaN,NaN,98.2770004272461,36.10599899291992,41.185001373291016,39.590999603271484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.626999855041504,22.2810001373291,0.5860000252723694,188.7689971923828,0.10300000011920929,0.0,0.04899999871850014,38.72100067138672,0.09700000286102295,2.2699999809265137,0.09600000083446503,41.32699966430664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.645999908447266,53.24599838256836,50.465999603271484,3.431999921798706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.076000213623047,67.80899810791016,44.79399871826172,18.551000595092773,NaN,NaN,NaN,NaN,17.259000778198242,27.0,22.874000549316406,6.666999816894531,10.13599967956543,16.759000778198242,8.406000137329102,0.03999999910593033,4.380000114440918,10.6899995803833,14.39799976348877,11.72700023651123,NaN,NaN,NaN,NaN,0.05400000140070915,6.443999767303467,0.0010000000474974513,0.0,5.173999786376953,123.06199645996094,52.12300109863281,104.23100280761719,0.2199999988079071,24.610000610351562,24.958999633789062,26.549999237060547,7.151000022888184,40.56100082397461,6.025000095367432,17.02899932861328,0.125,12.638999938964844,0.04899999871850014,4.9770002365112305,NaN,NaN,NaN,NaN,0.1420000046491623,32.38800048828125,0.36899998784065247,0.0,NaN,NaN,NaN,NaN
50,M,1,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.078999996185303,44.560001373291016,24.892000198364258,4.241000175476074,0.6800000071525574,13.598999977111816,4.49399995803833,0.10300000011920929,23.827999114990234,60.2859992980957,41.652000427246094,76.98999786376953,NaN,NaN,NaN,NaN,6.705999851226807,4.486999988555908,2.3580000400543213,16.118000030517578,NaN,NaN,NaN,NaN,4.548999786376953,2.2780001163482666,0.024000000208616257,28.125999450683594,109.43499755859375,54.90999984741211,17.913000106811523,225.98899841308594,32.529998779296875,18.95599937438965,0.16899999976158142,73.50499725341797,20.17099952697754,2.2699999809265137,0.04600000008940697,73.88600158691406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.2040023803711,68.91999816894531,37.31700134277344,121.46600341796875,NaN,NaN,NaN,NaN,21.209999084472656,6.431000232696533,4.218999862670898,20.218000411987305,48.816001892089844,57.92599868774414,3.6730000972747803,68.52100372314453,NaN,NaN,NaN,NaN,25.652999877929688,39.11199951171875,2.734999895095825,46.40299987792969,2.3550000190734863,0.0,0.0689999982714653,14.892000198364258,21.253999710083008,17.61199951171875,1.1269999742507935,30.250999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.74700164794922,50.5880012512207,53.79800033569336,118.56400299072266,14.961999893188477,1.5099999904632568,10.251999855041504,13.663999557495117,21.30900001525879,21.111000061035156,13.357999801635742,8.232999801635742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.939000129699707,16.906999588012695,2.2709999084472656,11.42300033569336,NaN,NaN,NaN,NaN
51,C,1,6.0,6.0,NaN,NaN,NaN,NaN,4.297999858856201,20.35099983215332,30.878000259399414,9.79699993133545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.614999771118164,14.875,39.63399887084961,37.845001220703125,19.753999710083008,3.0880000591278076,11.723999977111816,11.836000442504883,11.494999885559082,70.59200286865234,65.91600036621094,25.430999755859375,NaN,NaN,NaN,NaN,4.618000030517578,7.906000137329102,5.810999870300293,33.26900100708008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.52299880981445,40.71699905395508,8.381999969482422,144.2259979248047,4.25600004196167,6.439000129699707,0.04699999839067459,40.560001373291016,8.934000015258789,4.23799991607666,0.21699999272823334,56.875,NaN,NaN,NaN,NaN,2.3350000381469727,6.198999881744385,9.645000457763672,7.515999794006348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.40699768066406,168.81700134277344,153.91000366210938,114.6449966430664,2.305000066757202,12.246000289916992,10.406999588012695,10.319999694824219,2.36299991607666,15.310999870300293,15.569000244140625,3.6689999103546143,21.114999771118164,47.40599822998047,67.48899841308594,91.40799713134766,NaN,NaN,NaN,NaN,14.717000007629395,28.886999130249023,24.909000396728516,18.469999313354492,2.3559999465942383,6.747000217437744,11.651000022888184,3.3459999561309814,4.324999809265137,20.416000366210938,7.590000152587891,33.86899948120117,6.480000019073486,6.9730000495910645,17.684999465942383,4.005000114440918,0.023000000044703484,8.503000259399414,0.02500000037252903,0.0,37.20600128173828,115.99800109863281,62.250999450683594,146.24200439453125,13.736000061035156,67.04299926757812,12.293000221252441,24.333999633789062,14.005999565124512,30.7549991607666,16.743000030517578,7.820000171661377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.586999893188477,32.21699905395508,10.520000457763672,4.052000045776367,NaN,NaN,NaN,NaN
52,M,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3009999990463257,48.665000915527344,2.193000078201294,49.25699996948242,NaN,NaN,NaN,NaN,24.12299919128418,74.93099975585938,6.374000072479248,33.06399917602539,NaN,NaN,NaN,NaN,2.427000045776367,10.458000183105469,18.003999710083008,50.21500015258789,NaN,NaN,NaN,NaN,0.1379999965429306,4.5279998779296875,14.47599983215332,39.375,9.260000228881836,69.14399719238281,97.36900329589844,161.40199279785156,0.2639999985694885,16.753999710083008,30.426000595092773,36.573001861572266,0.19499999284744263,6.566999912261963,20.85700035095215,50.47600173950195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.6969985961914,87.40799713134766,100.08499908447266,151.15699768066406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.9950008392334,75.41899871826172,89.8740005493164,95.01699829101562,NaN,NaN,NaN,NaN,8.548999786376953,24.67799949645996,25.136999130249023,32.28300094604492,NaN,NaN,NaN,NaN,2.375,16.350000381469727,8.553000450134277,33.25199890136719,5.625,0.0010000000474974513,12.75100040435791,4.002999782562256,2.3410000801086426,4.431000232696533,6.638000011444092,10.508000373840332,20.631000518798828,56.36199951171875,96.00900268554688,87.29000091552734,13.687999725341797,8.85099983215332,39.05099868774414,22.073999404907227,4.663000106811523,35.46699905395508,22.533000946044922,23.309999465942383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23499999940395355,40.029998779296875,12.918000221252441,11.649999618530273,2.3940000534057617,10.586999893188477,4.541999816894531,32.869998931884766
53,M,1,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.095001220703125,10.652000427246094,12.729000091552734,76.36499786376953,18.035999298095703,0.09600000083446503,6.39300012588501,9.74899959564209,40.13600158691406,14.008999824523926,47.608001708984375,105.55500030517578,NaN,NaN,NaN,NaN,6.570000171661377,10.517000198364258,6.7270002365112305,32.457000732421875,NaN,NaN,NaN,NaN,2.3469998836517334,10.392000198364258,0.06599999964237213,31.833999633789062,39.77199935913086,144.01800537109375,49.18000030517578,138.6060028076172,3.9119999408721924,35.000999450683594,8.406999588012695,31.176000595092773,8.366000175476074,10.776000022888184,4.525000095367432,28.87700080871582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.87399959564209,4.61299991607666,46.77399826049805,6.130000114440918,NaN,NaN,NaN,NaN,0.05700000002980232,0.0,12.32800006866455,0.28600001335144043,15.503999710083008,20.878999710083008,61.691001892089844,60.933998107910156,NaN,NaN,NaN,NaN,0.1550000011920929,6.4710001945495605,10.743000030517578,18.413000106811523,NaN,NaN,NaN,NaN,0.0860000029206276,2.2690000534057617,10.491999626159668,4.822999954223633,0.03400000184774399,0.0,4.533999919891357,4.013999938964844,NaN,NaN,NaN,NaN,10.336000442504883,58.48400115966797,63.8129997253418,78.76599884033203,4.748000144958496,17.5049991607666,16.67300033569336,14.72700023651123,10.163000106811523,30.007999420166016,21.715999603271484,15.045999526977539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.439000129699707,18.219999313354492,18.93400001525879,5.6570000648498535,NaN,NaN,NaN,NaN
54,C,1,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5250000953674316,4.215000152587891,40.37900161743164,47.59700012207031,NaN,NaN,NaN,NaN,38.025001525878906,28.746000289916992,78.70700073242188,120.03299713134766,NaN,NaN,NaN,NaN,2.3380000591278076,10.741999626159668,2.1429998874664307,14.175999641418457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.60099792480469,97.96499633789062,8.616000175476074,197.0399932861328,28.68899917602539,42.7760009765625,2.0160000324249268,70.52899932861328,26.670000076293945,13.468999862670898,0.17100000381469727,67.30599975585938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.604000091552734,43.12300109863281,25.56100082397461,47.1870002746582,12.168000221252441,6.563000202178955,10.369999885559082,16.08300018310547,2.305999994277954,0.02500000037252903,2.26200008392334,17.368000030517578,36.104000091552734,23.27400016784668,6.584000110626221,84.6709976196289,NaN,NaN,NaN,NaN,12.447999954223633,12.517000198364258,0.0430000014603138,17.06399917602539,8.074999809265137,7.331999778747559,0.0,0.21299999952316284,25.049999237060547,11.539999961853027,4.080999851226807,10.868000030517578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.45000076293945,44.79199981689453,37.74599838256836,79.9540023803711,28.966999053955078,6.677000045776367,14.739999771118164,20.655000686645508,23.496999740600586,19.674999237060547,10.373000144958496,13.956000328063965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,M,1,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.686999797821045,32.19200134277344,37.14899826049805,54.99800109863281,0.11100000143051147,10.567999839782715,4.5329999923706055,27.195999145507812,2.7769999504089355,97.86599731445312,60.65299987792969,177.08799743652344,NaN,NaN,NaN,NaN,5.795000076293945,11.38700008392334,32.11000061035156,22.179000854492188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2829999923706055,80.5469970703125,162.41600036621094,215.85299682617188,0.3499999940395355,16.4950008392334,27.847999572753906,47.691001892089844,0.2529999911785126,11.133999824523926,22.566999435424805,40.70500183105469,NaN,NaN,NaN,NaN,9.782999992370605,14.302000045776367,12.194000244140625,0.0010000000474974513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.12799835205078,67.48300170898438,166.4669952392578,81.92500305175781,0.09700000286102295,0.23100000619888306,10.62399959564209,22.834999084472656,2.369999885559082,0.06800000369548798,13.22599983215332,9.916000366210938,39.20600128173828,58.25,70.36599731445312,35.08000183105469,NaN,NaN,NaN,NaN,8.22599983215332,29.194000244140625,41.37099838256836,30.22100067138672,NaN,NaN,NaN,NaN,0.14399999380111694,5.815000057220459,18.898000717163086,26.823999404907227,12.10099983215332,17.790000915527344,14.730999946594238,7.849999904632568,NaN,NaN,NaN,NaN,14.758000373840332,128.63699340820312,52.810001373291016,39.606998443603516,0.13199999928474426,30.034000396728516,13.510000228881836,0.0020000000949949026,10.631999969482422,2.2699999809265137,34.67100143432617,16.413000106811523,2.375,6.742000102996826,10.437999725341797,11.083000183105469,NaN,NaN,NaN,NaN,0.12600000202655792,8.013999938964844,32.617000579833984,4.019000053405762,NaN,NaN,NaN,NaN
