39 of 58 units, , , , ,V4e043_00, , , ,V4e043_02, , , ,V4e043_03, , , ,V4e046_00, , , ,V4e046_01, , , ,V4e047_00, , , ,V4e047_01, , , ,V4e047_02, , , ,V4e047_03, , , ,V4e048_00, , , ,V4e048_03, , , ,V4e052_00, , , ,V4e052_03, , , ,V4e052_04, , , ,V4e053_00, , , ,V4e053_02, , , ,V4e053_04, , , ,V4e053_05, , , ,V4e053_06, , , ,V4e054_00, , , ,V4e054_03, , , ,V4e054_04, , , ,V4e054_06, , , ,V4e054_07, , , ,V4e055_00, , , ,V4e055_01, , , ,V4e055_02, , , ,V4e056_00, , , ,V4e057_00, , , ,V4e057_01, , , ,MTe040_00, , , ,MTe041_00, , , ,MTe042_00, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe050_01, , , ,MTe050_02, , , ,MTe051_00, , , ,MTe051_02, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
483,M,1,1.0,2.0,19.142000198364258,64.38700103759766,112.00900268554688,43.09199905395508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.5780029296875,191.78900146484375,190.92799377441406,93.9520034790039,6.3979997634887695,8.409000396728516,28.579999923706055,13.142000198364258,54.51499938964844,88.79499816894531,62.52299880981445,128.91600036621094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.02100372314453,88.96099853515625,167.76199340820312,131.60400390625,4.6539998054504395,10.192999839782715,20.194000244140625,36.391998291015625,30.736000061035156,18.868999481201172,56.566001892089844,24.7189998626709,22.742000579833984,0.16599999368190765,38.28900146484375,14.579999923706055,NaN,NaN,NaN,NaN,47.02299880981445,30.945999145507812,37.57400131225586,75.46700286865234,NaN,NaN,NaN,NaN,10.458999633789062,22.79199981689453,16.006999969482422,19.03700065612793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.83000183105469,9.54800033569336,55.15399932861328,39.10200119018555,22.319000244140625,3.197000026702881,8.756999969482422,9.550000190734863,11.131999969482422,12.581999778747559,6.507999897003174,3.7950000762939453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,216.7050018310547,177.71600341796875,92.50299835205078,216.3470001220703,NaN,NaN,NaN,NaN,13.32699966430664,21.34000015258789,2.2850000858306885,14.807999610900879,126.927001953125,57.797000885009766,83.22599792480469,208.94700622558594,144.1439971923828,143.7239990234375,89.98899841308594,189.3090057373047,7.921999931335449,10.991000175476074,3.5799999237060547,0.05700000002980232,29.614999771118164,36.69200134277344,46.638999938964844,51.97600173950195,25.857999801635742,22.70800018310547,16.60099983215332,39.540000915527344,6.677999973297119,10.182999610900879,14.361000061035156,7.572000026702881,24.11199951171875,14.479000091552734,6.519000053405762,18.05299949645996,18.8439998626709,32.965999603271484,4.234000205993652,24.55299949645996,2.4240000247955322,12.586000442504883,6.298999786376953,4.054999828338623,NaN,NaN,NaN,NaN,41.88399887084961,26.844999313354492,16.711000442504883,49.98899841308594,8.37600040435791,4.494999885559082,2.6700000762939453,6.489999771118164
484,C,0,5.0,4.0,11.090999603271484,14.098999977111816,26.764999389648438,22.996999740600586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.91099548339844,142.71299743652344,87.49800109863281,148.03700256347656,4.394000053405762,24.44300079345703,6.1620001792907715,14.75100040435791,48.691001892089844,86.21600341796875,45.30799865722656,109.86000061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.525001525878906,86.28099822998047,75.56900024414062,61.24399948120117,2.765000104904175,12.385000228881836,17.2549991607666,12.090999603271484,31.448999404907227,23.882999420166016,24.597999572753906,73.12699890136719,19.35300064086914,12.22700023651123,12.145999908447266,39.35200119018555,NaN,NaN,NaN,NaN,22.792999267578125,4.664999961853027,22.246000289916992,71.0719985961914,NaN,NaN,NaN,NaN,4.589000225067139,6.909999847412109,12.053999900817871,26.597999572753906,0.0860000029206276,0.0,0.019999999552965164,35.00299835205078,NaN,NaN,NaN,NaN,14.430999755859375,4.216000080108643,22.354999542236328,32.64400100708008,16.517000198364258,9.789999961853027,9.482999801635742,3.515000104904175,0.0820000022649765,16.06100082397461,2.2269999980926514,4.001999855041504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152.52999877929688,111.6780014038086,54.41400146484375,198.91600036621094,NaN,NaN,NaN,NaN,6.493000030517578,10.307000160217285,5.980000019073486,12.260000228881836,119.35099792480469,29.23200035095215,68.52799987792969,177.86099243164062,56.691001892089844,50.319000244140625,41.50299835205078,212.27099609375,NaN,NaN,NaN,NaN,26.888999938964844,44.393001556396484,58.44200134277344,91.77200317382812,18.44499969482422,32.48899841308594,24.763999938964844,10.684000015258789,10.949000358581543,0.5699999928474426,10.473999977111816,29.077999114990234,27.415000915527344,17.344999313354492,22.18600082397461,20.236000061035156,16.743000030517578,42.20199966430664,8.993000030517578,27.89299964904785,14.456000328063965,0.039000000804662704,0.0,0.0020000000949949026,NaN,NaN,NaN,NaN,16.570999145507812,28.08300018310547,10.125,32.332000732421875,NaN,NaN,NaN,NaN
485,C,1,6.0,7.0,12.72599983215332,59.242000579833984,74.65399932861328,47.39400100708008,2.2780001163482666,10.654000282287598,12.454000473022461,7.316999912261963,NaN,NaN,NaN,NaN,103.59200286865234,171.86199951171875,99.7959976196289,91.6780014038086,NaN,NaN,NaN,NaN,70.32499694824219,56.13399887084961,44.845001220703125,138.802001953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.2040023803711,58.33399963378906,50.26100158691406,83.61399841308594,NaN,NaN,NaN,NaN,4.669000148773193,20.58099937438965,20.416000366210938,50.20199966430664,0.050999999046325684,0.0,2.63100004196167,17.08799934387207,NaN,NaN,NaN,NaN,2.73799991607666,28.538999557495117,38.94499969482422,85.30500030517578,NaN,NaN,NaN,NaN,2.4639999866485596,12.487000465393066,18.21500015258789,21.641000747680664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.918000221252441,20.7549991607666,37.37300109863281,24.118999481201172,0.11999999731779099,17.916000366210938,14.78600025177002,9.081999778747559,4.4019999504089355,24.56999969482422,6.668000221252441,32.07400131225586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.29399871826172,104.85099792480469,74.16899871826172,211.177001953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.14099884033203,68.31300354003906,42.99300003051758,157.92999267578125,31.64900016784668,95.52899932861328,65.2509994506836,241.4029998779297,NaN,NaN,NaN,NaN,54.85100173950195,57.57699966430664,49.895999908447266,61.98699951171875,22.7549991607666,31.68899917602539,15.15999984741211,43.60300064086914,4.578000068664551,8.666000366210938,2.2179999351501465,7.409999847412109,22.155000686645508,24.28700065612793,20.3439998626709,42.47100067138672,27.777999877929688,19.3799991607666,15.725000381469727,30.53499984741211,0.08100000023841858,5.065999984741211,1.597000002861023,11.302000045776367,NaN,NaN,NaN,NaN,16.985000610351562,29.0,19.118999481201172,22.256000518798828,8.50100040435791,7.175000190734863,8.1899995803833,6.955999851226807
486,M,1,1.0,7.0,4.875999927520752,98.12799835205078,41.59199905395508,49.70500183105469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.9510040283203,100.18699645996094,127.08399963378906,33.882999420166016,NaN,NaN,NaN,NaN,40.750999450683594,53.79499816894531,143.21800231933594,71.55400085449219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.27199935913086,115.4010009765625,127.77100372314453,65.66400146484375,0.10400000214576721,15.392999649047852,15.907999992370605,3.7200000286102295,27.297000885009766,32.45500183105469,25.235000610351562,36.323001861572266,12.583000183105469,4.080999851226807,17.624000549316406,23.54800033569336,NaN,NaN,NaN,NaN,8.736000061035156,45.83700180053711,17.854999542236328,79.08599853515625,NaN,NaN,NaN,NaN,10.071999549865723,16.579999923706055,14.741000175476074,31.47599983215332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6070001125335693,21.308000564575195,15.604999542236328,48.30500030517578,5.928999900817871,5.054999828338623,15.727999687194824,6.053999900817871,8.418999671936035,10.517000198364258,6.809000015258789,28.50200080871582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.9119987487793,142.35800170898438,96.76100158691406,215.7209930419922,2.4089999198913574,17.631999969482422,14.038999557495117,0.0860000029206276,NaN,NaN,NaN,NaN,84.29900360107422,63.78200149536133,77.12300109863281,180.42799377441406,80.49700164794922,87.20700073242188,27.02199935913086,222.55099487304688,NaN,NaN,NaN,NaN,32.86899948120117,41.8650016784668,40.33100128173828,46.28900146484375,24.67799949645996,13.758000373840332,9.873000144958496,49.89500045776367,10.08899974822998,5.124000072479248,4.316999912261963,11.73799991607666,38.79600143432617,17.124000549316406,26.854000091552734,17.351999282836914,4.623000144958496,14.513999938964844,4.341000080108643,42.40399932861328,22.343000411987305,0.0020000000949949026,3.503999948501587,9.779000282287598,NaN,NaN,NaN,NaN,13.300999641418457,18.145999908447266,12.364999771118164,26.464000701904297,12.354000091552734,12.069999694824219,12.956999778747559,6.230999946594238
487,M,0,4.0,5.0,9.218999862670898,60.797000885009766,91.96399688720703,75.69599914550781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,155.33200073242188,110.01000213623047,143.57899475097656,145.0709991455078,NaN,NaN,NaN,NaN,63.34000015258789,54.52299880981445,75.31500244140625,95.44599914550781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.13800048828125,160.67100524902344,156.23699951171875,52.0629997253418,7.228000164031982,17.983999252319336,46.513999938964844,21.090999603271484,24.114999771118164,42.05400085449219,12.28600025177002,86.86900329589844,36.69300079345703,29.54599952697754,13.51200008392334,40.770999908447266,NaN,NaN,NaN,NaN,29.530000686645508,52.7869987487793,18.69300079345703,119.26100158691406,NaN,NaN,NaN,NaN,12.45199966430664,10.361000061035156,14.538000106811523,21.760000228881836,3.309999942779541,9.272000312805176,0.06400000303983688,43.42900085449219,NaN,NaN,NaN,NaN,31.524999618530273,25.857999801635742,57.12699890136719,48.625,12.536999702453613,4.446000099182129,10.562999725341797,10.897000312805176,13.736000061035156,18.165000915527344,15.352999687194824,7.505000114440918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.74600219726562,107.43499755859375,155.42999267578125,277.0740051269531,NaN,NaN,NaN,NaN,9.413000106811523,10.812000274658203,15.444999694824219,27.315000534057617,102.06800079345703,46.573001861572266,70.68199920654297,224.15699768066406,109.24700164794922,70.64900207519531,55.97700119018555,222.4510040283203,10.248000144958496,3.871000051498413,2.9549999237060547,21.54599952697754,25.62700080871582,49.375999450683594,38.31700134277344,54.45199966430664,14.204999923706055,23.27400016784668,25.5,36.63100051879883,6.7769999504089355,15.616000175476074,2.8269999027252197,22.82200050354004,31.885000228881836,14.289999961853027,40.527000427246094,28.6560001373291,18.76099967956543,48.9640007019043,3.693000078201294,16.363000869750977,6.288000106811523,2.2730000019073486,16.506999969482422,7.265999794006348,NaN,NaN,NaN,NaN,38.68199920654297,36.73099899291992,22.011999130249023,14.557999610900879,16.37299919128418,11.166000366210938,13.543000221252441,3.688999891281128
488,M,0,4.0,4.0,35.23899841308594,67.7699966430664,33.459999084472656,50.99800109863281,2.3469998836517334,6.708000183105469,0.8849999904632568,17.854000091552734,NaN,NaN,NaN,NaN,93.72200012207031,83.22200012207031,130.3719940185547,100.76300048828125,NaN,NaN,NaN,NaN,55.082000732421875,63.742000579833984,25.702999114990234,29.288999557495117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.62200164794922,39.32899856567383,60.54999923706055,34.83700180053711,NaN,NaN,NaN,NaN,33.12699890136719,44.97999954223633,28.76799964904785,112.02799987792969,14.083000183105469,8.911999702453613,5.070000171661377,52.09199905395508,NaN,NaN,NaN,NaN,23.034000396728516,36.18600082397461,39.55400085449219,107.01799774169922,NaN,NaN,NaN,NaN,29.833999633789062,31.77199935913086,8.654999732971191,22.1200008392334,4.206999778747559,4.625999927520752,2.296999931335449,36.34199905395508,NaN,NaN,NaN,NaN,31.84000015258789,50.22600173950195,31.136999130249023,30.434999465942383,0.12600000202655792,6.306000232696533,17.100000381469727,6.14300012588501,18.722000122070312,14.359999656677246,14.958999633789062,11.180999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.45700073242188,124.30599975585938,152.27099609375,234.8070068359375,13.949000358581543,19.42099952697754,0.0020000000949949026,0.014000000432133675,0.27000001072883606,6.453999996185303,2.260999917984009,17.410999298095703,69.7750015258789,118.50499725341797,85.84100341796875,220.9669952392578,142.9010009765625,146.36900329589844,103.2750015258789,198.4239959716797,NaN,NaN,NaN,NaN,27.131999969482422,34.525001525878906,40.16400146484375,67.62100219726562,21.670000076293945,15.137999534606934,30.76099967956543,45.44900131225586,8.149999618530273,9.055000305175781,4.320000171661377,14.925999641418457,18.040000915527344,30.0310001373291,22.6299991607666,33.242000579833984,14.996000289916992,19.246999740600586,7.218999862670898,9.359000205993652,0.04600000008940697,6.36899995803833,4.484000205993652,0.008999999612569809,NaN,NaN,NaN,NaN,18.628000259399414,31.766000747680664,23.075000762939453,20.06599998474121,0.09700000286102295,7.447999954223633,12.116999626159668,5.5920000076293945
489,M,0,3.0,4.0,6.978000164031982,31.19099998474121,58.01499938964844,21.76799964904785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.75700378417969,117.02899932861328,147.6580047607422,117.5530014038086,NaN,NaN,NaN,NaN,39.69599914550781,81.63600158691406,114.12000274658203,59.7859992980957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.33399963378906,109.2969970703125,116.0270004272461,84.7239990234375,7.223999977111816,18.17300033569336,10.625,9.26099967956543,42.720001220703125,34.689998626708984,38.946998596191406,71.72100067138672,17.68600082397461,21.32200050354004,23.608999252319336,67.65399932861328,NaN,NaN,NaN,NaN,28.910999298095703,33.49599838256836,21.114999771118164,96.46299743652344,NaN,NaN,NaN,NaN,0.4020000100135803,32.1150016784668,6.664999961853027,14.77299976348877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.20500183105469,27.30299949645996,25.117000579833984,11.067999839782715,NaN,NaN,NaN,NaN,6.515999794006348,4.421000003814697,24.5310001373291,26.555999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.45500183105469,65.61599731445312,103.67900085449219,218.71299743652344,14.0600004196167,1.0130000114440918,23.312999725341797,0.04699999839067459,NaN,NaN,NaN,NaN,79.78299713134766,41.52199935913086,68.25900268554688,161.5659942626953,67.21700286865234,119.50599670410156,126.43900299072266,194.38400268554688,6.335000038146973,2.2960000038146973,4.427999973297119,0.04500000178813934,43.25,50.66299819946289,36.04399871826172,53.1510009765625,32.167999267578125,23.14900016784668,23.232999801635742,35.80099868774414,2.384000062942505,6.498000144958496,6.017000198364258,12.312999725341797,15.602999687194824,31.08799934387207,18.576000213623047,33.45800018310547,17.240999221801758,30.2810001373291,18.097000122070312,30.836000442504883,8.383000373840332,0.41999998688697815,4.263999938964844,0.01899999938905239,NaN,NaN,NaN,NaN,20.680999755859375,12.951000213623047,20.476999282836914,31.77899932861328,4.295000076293945,4.748000144958496,8.302000045776367,7.61899995803833
490,C,1,7.0,7.0,37.50299835205078,16.231000900268555,22.777999877929688,8.85200023651123,2.3450000286102295,10.852999687194824,7.958000183105469,2.4739999771118164,NaN,NaN,NaN,NaN,192.33799743652344,86.99299621582031,110.51399993896484,126.72899627685547,NaN,NaN,NaN,NaN,63.78300094604492,81.28900146484375,69.3030014038086,61.71900177001953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.46099853515625,55.50299835205078,98.35299682617188,43.65999984741211,22.325000762939453,4.510000228881836,8.28499984741211,10.925999641418457,34.03499984741211,27.631999969482422,50.097999572753906,76.47699737548828,15.218999862670898,19.20400047302246,15.310999870300293,16.257999420166016,NaN,NaN,NaN,NaN,11.145999908447266,22.03700065612793,41.17399978637695,75.07599639892578,NaN,NaN,NaN,NaN,8.468999862670898,15.48799991607666,7.859000205993652,40.84199905395508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.112000465393066,20.98900032043457,55.13399887084961,78.19400024414062,1.6990000009536743,9.307999610900879,14.96500015258789,16.368999481201172,16.43199920654297,26.1299991607666,17.83300018310547,13.755000114440918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.23500061035156,66.62999725341797,82.89900207519531,191.2239990234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.53399658203125,74.97699737548828,53.27399826049805,196.47900390625,57.59199905395508,101.16999816894531,78.76699829101562,174.08700561523438,NaN,NaN,NaN,NaN,16.957000732421875,50.54899978637695,51.24300003051758,47.36800003051758,14.29699993133545,12.444999694824219,25.69099998474121,20.889999389648438,4.079999923706055,12.48900032043457,6.368000030517578,14.90999984741211,14.531999588012695,26.54599952697754,13.15999984741211,38.803001403808594,33.858001708984375,34.84600067138672,44.487998962402344,54.5260009765625,0.028999999165534973,2.2699999809265137,0.0010000000474974513,4.005000114440918,NaN,NaN,NaN,NaN,18.17099952697754,28.552000045776367,28.77899932861328,28.020000457763672,10.472000122070312,16.24799919128418,14.887999534606934,9.6899995803833
491,C,1,6.0,6.0,12.583999633789062,68.96600341796875,92.78399658203125,19.844999313354492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.81300354003906,143.12399291992188,168.06199645996094,115.12200164794922,NaN,NaN,NaN,NaN,48.452999114990234,64.47000122070312,49.474998474121094,51.875999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.4280014038086,67.8479995727539,71.55999755859375,57.736000061035156,4.376999855041504,16.070999145507812,8.668999671936035,7.438000202178955,91.77100372314453,82.53099822998047,53.849998474121094,41.30400085449219,49.85100173950195,24.993999481201172,24.667999267578125,24.493000030517578,NaN,NaN,NaN,NaN,32.82899856567383,28.260000228881836,7.047999858856201,81.40799713134766,NaN,NaN,NaN,NaN,4.644000053405762,20.367000579833984,2.5789999961853027,26.86199951171875,6.499000072479248,4.49399995803833,0.0689999982714653,34.80400085449219,NaN,NaN,NaN,NaN,116.24199676513672,53.3390007019043,24.356000900268555,58.80799865722656,NaN,NaN,NaN,NaN,4.328000068664551,4.4770002365112305,2.296999931335449,29.3439998626709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.3040008544922,117.92400360107422,83.12200164794922,178.0919952392578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179.36900329589844,82.37200164794922,62.595001220703125,123.46600341796875,227.76699829101562,175.9409942626953,52.242000579833984,187.71299743652344,NaN,NaN,NaN,NaN,35.189998626708984,39.244998931884766,43.50299835205078,55.612998962402344,14.409000396728516,9.807000160217285,35.742000579833984,38.24599838256836,12.387999534606934,4.203999996185303,8.88700008392334,21.85700035095215,19.29199981689453,25.75200080871582,24.83099937438965,38.74599838256836,12.51099967956543,7.568999767303467,5.578000068664551,33.98099899291992,2.375999927520752,5.114999771118164,9.699999809265137,15.71399974822998,NaN,NaN,NaN,NaN,14.593000411987305,15.251999855041504,20.183000564575195,37.4119987487793,12.093000411987305,16.084999084472656,11.088000297546387,2.8369998931884766
492,M,0,1.0,6.0,13.144000053405762,35.9640007019043,62.62300109863281,36.930999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.4010009765625,147.27099609375,151.55799865722656,129.20399475097656,NaN,NaN,NaN,NaN,46.058998107910156,69.34400177001953,75.97699737548828,115.23500061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.986000061035156,99.93000030517578,128.8699951171875,83.0780029296875,2.303999900817871,1.3919999599456787,27.058000564575195,14.184000015258789,2.874000072479248,26.719999313354492,43.36800003051758,37.513999938964844,10.553000450134277,4.460000038146973,13.529999732971191,26.250999450683594,NaN,NaN,NaN,NaN,4.776000022888184,46.617000579833984,32.71099853515625,92.62799835205078,NaN,NaN,NaN,NaN,14.67199993133545,19.68400001525879,15.260000228881836,31.676000595092773,0.13099999725818634,4.214000225067139,0.11900000274181366,40.999000549316406,NaN,NaN,NaN,NaN,2.7219998836517334,16.483999252319336,53.92399978637695,59.2760009765625,0.2160000056028366,15.439000129699707,19.92300033569336,7.448999881744385,2.3929998874664307,15.215999603271484,9.27400016784668,35.805999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.68000030517578,177.2220001220703,114.7979965209961,230.11500549316406,0.05700000002980232,2.9749999046325684,12.593000411987305,6.178999900817871,NaN,NaN,NaN,NaN,40.965999603271484,52.00400161743164,81.21099853515625,189.45599365234375,74.29100036621094,127.91300201416016,158.54600524902344,194.99000549316406,NaN,NaN,NaN,NaN,35.599998474121094,22.32900047302246,46.63999938964844,62.861000061035156,19.77899932861328,25.88800048828125,29.64299964904785,19.483999252319336,9.071000099182129,10.670000076293945,18.469999313354492,33.5260009765625,20.770999908447266,23.18199920654297,32.362998962402344,52.13600158691406,5.698999881744385,6.675000190734863,4.619999885559082,43.340999603271484,16.388999938964844,7.817999839782715,6.921999931335449,8.402000427246094,NaN,NaN,NaN,NaN,18.801000595092773,33.167999267578125,24.003000259399414,38.474998474121094,10.847000122070312,5.714000225067139,12.083999633789062,3.996999979019165
493,C,1,6.0,7.0,34.051998138427734,15.592000007629395,13.5600004196167,5.9079999923706055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.51200103759766,91.48799896240234,92.18199920654297,110.20899963378906,NaN,NaN,NaN,NaN,35.0620002746582,59.5880012512207,42.60100173950195,63.992000579833984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.72899627685547,75.2770004272461,22.506999969482422,55.823001861572266,2.322000026702881,10.248000144958496,4.47599983215332,7.802999973297119,19.03499984741211,35.792999267578125,37.81700134277344,95.73799896240234,0.24500000476837158,16.856000900268555,6.482999801635742,32.22100067138672,NaN,NaN,NaN,NaN,4.335000038146973,9.267999649047852,18.07200050354004,71.80899810791016,NaN,NaN,NaN,NaN,3.8940000534057617,6.914999961853027,16.216999053955078,24.854999542236328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3610000014305115,28.163999557495117,26.922000885009766,58.7239990234375,0.9100000262260437,10.178000450134277,12.451000213623047,14.28600025177002,9.12399959564209,14.432000160217285,11.395999908447266,14.609999656677246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.027999877929688,58.676998138427734,89.53700256347656,177.84500122070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.97200012207031,35.74100112915039,72.66300201416016,153.9199981689453,30.347999572753906,59.50699996948242,64.81999969482422,215.33999633789062,NaN,NaN,NaN,NaN,20.683000564575195,51.090999603271484,64.55400085449219,53.71099853515625,16.798999786376953,19.47599983215332,18.08099937438965,36.172000885009766,8.64900016784668,2.316999912261963,8.348999977111816,23.732999801635742,27.009000778198242,24.4950008392334,29.954999923706055,37.21900177001953,5.353000164031982,34.97600173950195,23.128999710083008,26.43199920654297,0.16599999368190765,1.246999979019165,22.014999389648438,13.66100025177002,NaN,NaN,NaN,NaN,15.008000373840332,31.110000610351562,14.26200008392334,45.26300048828125,8.652999877929688,7.954999923706055,12.29800033569336,12.170999526977539
494,M,1,2.0,6.0,2.496999979019165,49.87699890136719,88.74600219726562,35.58100128173828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.95800018310547,160.4510040283203,159.51600646972656,101.19100189208984,NaN,NaN,NaN,NaN,38.52299880981445,52.676998138427734,69.16500091552734,57.992000579833984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.85499954223633,62.57699966430664,86.22000122070312,65.57099914550781,NaN,NaN,NaN,NaN,34.97700119018555,26.46299934387207,49.26599884033203,80.38600158691406,30.1200008392334,6.413000106811523,22.584999084472656,42.242000579833984,NaN,NaN,NaN,NaN,10.611000061035156,45.51499938964844,38.180999755859375,112.72899627685547,NaN,NaN,NaN,NaN,14.51099967956543,22.665000915527344,3.681999921798706,25.777000427246094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.104000091552734,22.724000930786133,55.10499954223633,66.7760009765625,NaN,NaN,NaN,NaN,18.232999801635742,43.632999420166016,15.87399959564209,21.479999542236328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.70199966430664,119.7030029296875,96.33399963378906,168.8000030517578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.255001068115234,62.79800033569336,86.22200012207031,203.70199584960938,25.93600082397461,130.11599731445312,93.6989974975586,211.04800415039062,NaN,NaN,NaN,NaN,30.551000595092773,38.202999114990234,69.5510025024414,53.03499984741211,13.946999549865723,30.334999084472656,24.118999481201172,39.21500015258789,1.0720000267028809,11.571000099182129,13.081999778747559,17.95400047302246,18.732999801635742,25.17099952697754,35.2869987487793,39.83300018310547,4.989999771118164,28.214000701904297,10.482999801635742,20.426000595092773,1.6920000314712524,18.381000518798828,11.652999877929688,31.892000198364258,NaN,NaN,NaN,NaN,15.972000122070312,36.20600128173828,29.667999267578125,25.98200035095215,8.343999862670898,4.264999866485596,7.861000061035156,8.640000343322754
