45 of 52 units, , , ,V4e040_00, ,V4e041_00, ,V4e042_00, ,V4e043_00, ,V4e043_02, ,V4e043_03, ,V4e043_04, ,V4e044_00, ,V4e044_01, ,V4e044_02, ,V4e044_03, ,V4e045_00, ,V4e045_03, ,V4e045_04, ,V4e045_05, ,V4e045_06, ,V4e047_00, ,V4e048_00, ,V4e052_00, ,V4e053_00, ,V4e054_00, ,V4e055_00, ,V4e055_01, ,V4e056_00, ,V4e056_01, ,V4e057_00, ,MTe034_00, ,MTe034_01, ,MTe034_02, ,MTe034_03, ,MTe034_04, ,MTe035_00, ,MTe035_01, ,MTe036_00, ,MTe036_01, ,MTe036_02, ,MTe036_03, ,MTe037_00, ,MTe037_01, ,MTe038_00, ,MTe039_00, ,MTe039_01, ,MTe049_00, ,MTe049_02, ,MTe051_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1,M,3.0,4.0,20.31800079345703,44.29100036621094,4.2170000076293945,4.323999881744385,9.210000038146973,12.753000259399414,113.2760009765625,80.14099884033203,NaN,NaN,NaN,NaN,20.607999801635742,0.07400000095367432,62.667999267578125,72.4020004272461,65.16200256347656,29.573999404907227,79.68399810791016,31.865999221801758,NaN,NaN,73.447998046875,53.16600036621094,8.508999824523926,21.552000045776367,NaN,NaN,NaN,NaN,58.573001861572266,20.57699966430664,90.08899688720703,133.46400451660156,96.28199768066406,193.07899475097656,110.49199676513672,212.7989959716797,11.586000442504883,32.69200134277344,32.61399841308594,31.812000274658203,200.06399536132812,247.6199951171875,1.8240000009536743,23.650999069213867,57.90599822998047,135.82200622558594,11.232999801635742,14.661999702453613,107.62899780273438,270.656005859375,14.847000122070312,57.75400161743164,41.130001068115234,16.19300079345703,NaN,NaN,NaN,NaN,NaN,NaN,118.79399871826172,280.3949890136719,NaN,NaN,43.29100036621094,59.270999908447266,92.55599975585938,28.09000015258789,4.414999961853027,18.05500030517578,NaN,NaN,120.65699768066406,404.3590087890625,NaN,NaN,209.57200622558594,285.7510070800781,81.51499938964844,206.43899536132812,54.9010009765625,37.058998107910156,37.24399948120117,74.36199951171875,NaN,NaN,45.249000549316406,44.70399856567383
2,C,6.0,7.0,16.374000549316406,22.13800048828125,NaN,NaN,14.51200008392334,11.190999984741211,96.86799621582031,35.89099884033203,2.244999885559082,0.0,3.7839999198913574,0.0,39.86399841308594,16.35099983215332,55.027000427246094,78.68599700927734,42.224998474121094,27.847999572753906,75.62799835205078,46.165000915527344,NaN,NaN,59.57600021362305,50.27000045776367,2.246000051498413,3.953000068664551,NaN,NaN,NaN,NaN,28.291000366210938,34.237998962402344,159.11500549316406,101.27300262451172,131.2010040283203,178.47999572753906,66.6500015258789,114.76699829101562,4.849999904632568,38.81399917602539,13.694000244140625,56.96200180053711,141.48599243164062,186.91799926757812,0.03799999877810478,24.117000579833984,72.63200378417969,107.43900299072266,6.677999973297119,27.534000396728516,75.72200012207031,336.85198974609375,24.14699935913086,42.94900131225586,54.97600173950195,53.24300003051758,NaN,NaN,NaN,NaN,NaN,NaN,154.42100524902344,276.0,6.434999942779541,3.9830000400543213,22.378000259399414,94.26699829101562,55.310001373291016,26.020000457763672,NaN,NaN,NaN,NaN,151.3730010986328,365.24200439453125,NaN,NaN,225.843994140625,280.6130065917969,96.41100311279297,210.38699340820312,38.86000061035156,53.584999084472656,38.619998931884766,115.16600036621094,NaN,NaN,39.573001861572266,37.35900115966797
3,M,2.0,6.0,11.454000473022461,49.65599822998047,NaN,NaN,6.982999801635742,10.689000129699707,49.5989990234375,55.040000915527344,NaN,NaN,2.244999885559082,0.04500000178813934,22.820999145507812,5.239999771118164,93.97599792480469,61.51100158691406,46.75699996948242,16.81999969482422,70.1719970703125,22.79199981689453,6.1579999923706055,8.732000350952148,94.1729965209961,29.336999893188477,2.2669999599456787,13.458999633789062,NaN,NaN,NaN,NaN,63.698001861572266,23.319000244140625,131.33599853515625,28.100000381469727,197.03900146484375,197.71400451660156,80.97000122070312,133.26600646972656,9.574000358581543,18.61199951171875,22.549999237060547,58.04100036621094,185.55999755859375,252.02499389648438,2.4049999713897705,4.0289998054504395,100.7030029296875,96.33799743652344,12.531000137329102,8.315999984741211,178.1179962158203,224.927001953125,15.8100004196167,13.965999603271484,36.801998138427734,78.00499725341797,NaN,NaN,NaN,NaN,NaN,NaN,131.11500549316406,250.6790008544922,NaN,NaN,37.78900146484375,66.99400329589844,36.308998107910156,22.554000854492188,NaN,NaN,NaN,NaN,202.51499938964844,358.12298583984375,NaN,NaN,185.3300018310547,224.89100646972656,97.6259994506836,212.6719970703125,29.68199920654297,35.70800018310547,37.42599868774414,58.40800094604492,NaN,NaN,17.420000076293945,138.94500732421875
4,M,7.0,2.0,6.414000034332275,28.628999710083008,NaN,NaN,6.451000213623047,7.955999851226807,84.25599670410156,89.85199737548828,NaN,NaN,NaN,NaN,15.87399959564209,39.49700164794922,99.78800201416016,75.48100280761719,92.20099639892578,19.507999420166016,83.33000183105469,19.783000946044922,0.0010000000474974513,5.854000091552734,73.947998046875,93.33000183105469,4.433000087738037,12.0649995803833,NaN,NaN,NaN,NaN,38.9109992980957,26.452999114990234,163.0399932861328,157.91700744628906,77.21399688720703,108.34100341796875,76.96399688720703,117.62200164794922,8.86400032043457,22.47800064086914,13.01099967956543,52.64899826049805,120.63099670410156,228.01499938964844,0.07599999755620956,6.836999893188477,50.58000183105469,122.81199645996094,12.262999534606934,10.218999862670898,115.31400299072266,333.68798828125,20.55500030517578,36.15599822998047,50.98699951171875,58.21699905395508,NaN,NaN,NaN,NaN,NaN,NaN,109.87200164794922,280.8039855957031,NaN,NaN,22.176000595092773,43.46500015258789,57.180999755859375,35.861000061035156,13.201000213623047,3.671999931335449,NaN,NaN,138.45399475097656,432.37200927734375,NaN,NaN,190.50100708007812,268.4100036621094,103.1989974975586,241.44000244140625,54.13399887084961,31.02899932861328,41.775001525878906,40.073001861572266,NaN,NaN,47.119998931884766,66.36000061035156
5,M,7.0,6.0,24.28499984741211,19.461999893188477,NaN,NaN,2.246000051498413,12.621000289916992,87.03399658203125,59.0369987487793,NaN,NaN,0.0010000000474974513,0.0,33.95899963378906,14.67300033569336,81.44000244140625,85.66699981689453,71.927001953125,31.253000259399414,65.81300354003906,51.792999267578125,6.383999824523926,4.020999908447266,71.81900024414062,86.63099670410156,15.826000213623047,25.382999420166016,NaN,NaN,NaN,NaN,37.53300094604492,34.4119987487793,151.8769989013672,122.34400177001953,86.84200286865234,167.66299438476562,93.24600219726562,109.37899780273438,9.223999977111816,32.41299819946289,25.39900016784668,64.00199890136719,161.00900268554688,243.1490020751953,10.279000282287598,28.740999221801758,107.64199829101562,109.33699798583984,16.104000091552734,20.865999221801758,104.4469985961914,350.89300537109375,14.690999984741211,40.53300094604492,24.893999099731445,102.93699645996094,NaN,NaN,NaN,NaN,NaN,NaN,106.21800231933594,272.81298828125,0.6340000033378601,38.6510009765625,22.209999084472656,79.85099792480469,34.36199951171875,22.016000747680664,NaN,NaN,NaN,NaN,189.5989990234375,370.4309997558594,NaN,NaN,174.4969940185547,207.06100463867188,84.4469985961914,187.33599853515625,51.75199890136719,61.83399963378906,47.124000549316406,65.96700286865234,NaN,NaN,39.3650016784668,103.58499908447266
6,M,5.0,4.0,11.244999885559082,8.220000267028809,NaN,NaN,8.309000015258789,7.745999813079834,104.72100067138672,62.09000015258789,NaN,NaN,NaN,NaN,38.27299880981445,2.6600000858306885,68.35099792480469,50.35499954223633,50.89099884033203,27.615999221801758,75.09500122070312,25.334999084472656,NaN,NaN,83.97799682617188,69.4469985961914,17.922000885009766,29.7189998626709,NaN,NaN,NaN,NaN,24.253000259399414,17.195999145507812,97.51300048828125,79.23899841308594,111.48699951171875,139.3939971923828,76.7959976196289,143.28900146484375,5.954999923706055,36.43000030517578,23.881999969482422,63.38399887084961,150.89500427246094,191.76600646972656,0.028999999165534973,17.0310001373291,56.74700164794922,88.7770004272461,16.077999114990234,11.312000274658203,94.19599914550781,279.9750061035156,22.31100082397461,39.638999938964844,34.43199920654297,19.08300018310547,NaN,NaN,NaN,NaN,NaN,NaN,97.74099731445312,231.01300048828125,NaN,NaN,18.121000289916992,40.05699920654297,24.858999252319336,6.814000129699707,0.013000000268220901,0.008999999612569809,NaN,NaN,77.68000030517578,402.2179870605469,NaN,NaN,156.38699340820312,245.6060028076172,56.86899948120117,181.33999633789062,40.07600021362305,27.204999923706055,10.64799976348877,32.40800094604492,NaN,NaN,31.093000411987305,78.77100372314453
7,C,2.0,7.0,10.404000282287598,15.170000076293945,NaN,NaN,22.341999053955078,26.173999786376953,102.77799987792969,35.33399963378906,NaN,NaN,NaN,NaN,41.040000915527344,26.089000701904297,68.26499938964844,75.12899780273438,28.163999557495117,51.409000396728516,60.323001861572266,59.29899978637695,NaN,NaN,63.83599853515625,29.163000106811523,0.050999999046325684,8.286999702453613,NaN,NaN,NaN,NaN,24.90399932861328,24.520999908447266,114.00800323486328,132.01400756835938,135.8939971923828,181.10699462890625,108.33300018310547,132.53599548339844,16.268999099731445,25.73900032043457,22.69700050354004,29.44099998474121,76.552001953125,181.4429931640625,0.04699999839067459,7.452000141143799,97.79499816894531,167.11300659179688,6.461999893188477,26.650999069213867,71.86799621582031,255.77699279785156,20.39699935913086,35.71500015258789,40.37099838256836,89.03199768066406,NaN,NaN,NaN,NaN,NaN,NaN,98.94100189208984,235.26300048828125,0.052000001072883606,15.20199966430664,17.6200008392334,57.1349983215332,9.126999855041504,30.695999145507812,17.378000259399414,5.954999923706055,NaN,NaN,149.8159942626953,392.1099853515625,NaN,NaN,174.6510009765625,300.5220031738281,75.55999755859375,214.23800659179688,26.547000885009766,72.55899810791016,39.46500015258789,116.86499786376953,NaN,NaN,49.62200164794922,52.76100158691406
8,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
