33 of 36 units, , , ,V4e040_00, ,V4e040_01, ,V4e041_00, ,V4e042_00, ,V4e045_00, ,V4e045_01, ,V4e045_02, ,V4e045_03, ,V4e047_00, ,V4e047_01, ,V4e048_00, ,V4e048_01, ,V4e052_00, ,V4e053_00, ,V4e054_00, ,V4e055_00, ,V4e056_00, ,V4e056_01, ,V4e056_02, ,V4e056_03, ,V4e057_00, ,V4e057_01, ,MTe034_00, ,MTe035_00, ,MTe036_00, ,MTe036_01, ,MTe036_02, ,MTe037_00, ,MTe038_00, ,MTe039_00, ,MTe049_00, ,MTe050_00, ,MTe051_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1,M,7.0,1.0,2.2839999198913574,3.877000093460083,0.02199999988079071,4.906000137329102,8.321000099182129,5.50600004196167,NaN,NaN,12.234999656677246,28.996000289916992,NaN,NaN,4.2170000076293945,0.026000000536441803,NaN,NaN,35.09700012207031,60.48699951171875,NaN,NaN,141.26100158691406,174.40199279785156,NaN,NaN,10.331999778747559,8.600000381469727,42.986000061035156,87.61499786376953,1.680999994277954,68.83499908447266,35.319000244140625,155.8249969482422,27.30900001525879,105.88099670410156,0.020999999716877937,22.51099967956543,NaN,NaN,6.683000087738037,30.67300033569336,32.81100082397461,79.18900299072266,NaN,NaN,155.9770050048828,182.7790069580078,125.33100128173828,260.0929870605469,112.32099914550781,173.61000061035156,6.357999801635742,23.111000061035156,4.485000133514404,13.711999893188477,15.029000282287598,30.573999404907227,64.97599792480469,83.58200073242188,45.57899856567383,69.24800109863281,7.729000091552734,20.19499969482422,13.689000129699707,19.04400062561035,33.48500061035156,75.80999755859375
2,M,1.0,2.0,NaN,NaN,0.012000000104308128,13.0600004196167,6.2729997634887695,17.124000549316406,NaN,NaN,20.851999282836914,56.013999938964844,NaN,NaN,NaN,NaN,NaN,NaN,78.39800262451172,67.65799713134766,NaN,NaN,105.23699951171875,127.73200225830078,NaN,NaN,9.218999862670898,23.733999252319336,59.38399887084961,63.39799880981445,15.156999588012695,29.69499969482422,136.96600341796875,116.62300109863281,47.13999938964844,39.875999450683594,15.508000373840332,12.961999893188477,NaN,NaN,15.607000350952148,31.53700065612793,135.01400756835938,52.367000579833984,12.967000007629395,15.649999618530273,129.4720001220703,188.9459991455078,147.82400512695312,269.4930114746094,140.5240020751953,154.36199951171875,16.31999969482422,0.32600000500679016,16.827999114990234,4.118000030517578,16.29199981689453,28.97800064086914,43.5620002746582,97.85800170898438,29.268999099731445,86.35800170898438,7.192999839782715,31.298999786376953,15.829999923706055,18.538000106811523,63.65599822998047,64.6050033569336
3,C,6.0,1.0,3.2829999923706055,12.397000312805176,27.142000198364258,4.541999816894531,5.563000202178955,7.510000228881836,NaN,NaN,75.15299987792969,91.6500015258789,NaN,NaN,14.093000411987305,21.590999603271484,NaN,NaN,115.01200103759766,131.5489959716797,NaN,NaN,110.59700012207031,132.32200622558594,NaN,NaN,6.718999862670898,16.666000366210938,104.03299713134766,128.72799682617188,21.347999572753906,68.6969985961914,96.99400329589844,208.02499389648438,27.04599952697754,58.172000885009766,2.2130000591278076,18.066999435424805,NaN,NaN,2.2639999389648438,17.677000045776367,43.79399871826172,95.69400024414062,NaN,NaN,74.78500366210938,197.25799560546875,142.6199951171875,286.9949951171875,173.92300415039062,218.27699279785156,12.072999954223633,32.77299880981445,13.144000053405762,25.898000717163086,29.738000869750977,31.441999435424805,75.8280029296875,99.94000244140625,47.97200012207031,81.70099639892578,4.28000020980835,14.96500015258789,16.711999893188477,31.014999389648438,27.923999786376953,112.11699676513672
4,M,1.0,2.0,NaN,NaN,13.093000411987305,18.961999893188477,3.8469998836517334,1.2690000534057617,NaN,NaN,46.91699981689453,76.85399627685547,NaN,NaN,5.677000045776367,8.366000175476074,2.246000051498413,7.985000133514404,70.95500183105469,126.56199645996094,NaN,NaN,52.00400161743164,192.7169952392578,NaN,NaN,9.85200023651123,7.807000160217285,50.99100112915039,63.917999267578125,31.708999633789062,33.7599983215332,67.66699981689453,108.32599639892578,23.722000122070312,16.049999237060547,2.2730000019073486,14.73900032043457,NaN,NaN,0.023000000044703484,11.3149995803833,19.513999938964844,92.36599731445312,NaN,NaN,101.95899963378906,134.8280029296875,129.22300720214844,241.85899353027344,116.4540023803711,156.03399658203125,27.354000091552734,14.116999626159668,28.020999908447266,37.58300018310547,15.343000411987305,19.08099937438965,44.64799880981445,87.58799743652344,23.55299949645996,78.49600219726562,2.2850000858306885,29.332000732421875,6.36299991607666,23.847999572753906,30.400999069213867,84.41400146484375
5,M,2.0,6.0,NaN,NaN,4.382999897003174,7.806000232696533,8.531999588012695,4.098999977111816,NaN,NaN,42.957000732421875,54.70399856567383,NaN,NaN,2.244999885559082,0.0820000022649765,NaN,NaN,118.26899719238281,105.93000030517578,NaN,NaN,73.33599853515625,178.78799438476562,NaN,NaN,11.413999557495117,20.04199981689453,58.12300109863281,62.972999572753906,10.291999816894531,35.45800018310547,94.04900360107422,103.35800170898438,34.04899978637695,35.11399841308594,10.536999702453613,2.2170000076293945,NaN,NaN,10.677000045776367,35.49399948120117,58.025001525878906,127.5790023803711,4.801000118255615,25.468000411987305,92.03600311279297,172.27099609375,226.74600219726562,220.96299743652344,165.64100646972656,169.343994140625,51.93000030517578,11.152999877929688,12.586000442504883,7.105999946594238,36.053001403808594,40.992000579833984,88.88600158691406,81.25700378417969,30.326000213623047,59.1619987487793,2.3510000705718994,8.21399974822998,19.167999267578125,28.486000061035156,55.93199920654297,82.16500091552734
6,C,1.0,6.0,NaN,NaN,16.121999740600586,27.149999618530273,7.822999954223633,3.569000005722046,NaN,NaN,37.077999114990234,53.24800109863281,NaN,NaN,4.492000102996826,7.065000057220459,6.65500020980835,0.11699999868869781,97.83799743652344,133.71299743652344,17.23900032043457,0.03200000151991844,74.00299835205078,147.20899963378906,NaN,NaN,5.5329999923706055,20.863000869750977,36.430999755859375,67.18699645996094,14.380000114440918,28.41200065612793,33.10100173950195,117.64900207519531,23.062999725341797,42.78200149536133,0.024000000208616257,18.076000213623047,NaN,NaN,2.1440000534057617,11.015999794006348,34.64400100708008,68.27100372314453,12.434000015258789,0.007000000216066837,99.13099670410156,159.4709930419922,81.95099639892578,230.802001953125,160.8509979248047,160.5240020751953,15.17199993133545,17.51799964904785,13.02299976348877,14.041999816894531,12.24899959564209,39.84199905395508,82.13600158691406,129.69500732421875,60.207000732421875,55.191001892089844,6.546000003814697,21.809999465942383,7.827000141143799,26.490999221801758,40.566001892089844,68.73699951171875
7,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,M,7.0,2.0,NaN,NaN,22.841999053955078,10.586999893188477,4.244999885559082,0.08100000023841858,NaN,NaN,73.53299713134766,98.73200225830078,NaN,NaN,30.267000198364258,10.803999900817871,12.288000106811523,14.390999794006348,72.22200012207031,184.24099731445312,NaN,NaN,119.31199645996094,148.80099487304688,NaN,NaN,13.149999618530273,26.82699966430664,31.711000442504883,50.63800048828125,18.118000030517578,53.95899963378906,79.41400146484375,192.72300720214844,22.31399917602539,64.16000366210938,0.05400000140070915,25.149999618530273,NaN,NaN,6.35699987411499,21.961000442504883,40.2239990234375,139.13299560546875,NaN,NaN,103.26399993896484,154.51499938964844,67.84200286865234,177.91200256347656,94.66999816894531,155.23199462890625,2.7190001010894775,0.0,9.267000198364258,28.0049991607666,17.920000076293945,33.46099853515625,66.697998046875,67.26000213623047,33.007999420166016,83.14099884033203,8.503000259399414,22.69099998474121,19.510000228881836,15.675999641418457,37.46099853515625,95.52899932861328
