58 of 76 units, , , ,V4e106_00, ,V4e107_00, ,V4e107_01, ,V4e108_00, ,V4e108_02, ,V4e108_03, ,V4e108_04, ,V4e110_00, ,V4e110_01, ,V4e110_02, ,V4e110_03, ,V4e111_00, ,V4e111_01, ,V4e118_00, ,V4e118_01, ,V4e118_03, ,V4e118_04, ,V4e119_00, ,V4e119_01, ,V4e120_00, ,V4e121_00, ,V4e121_01, ,V4e121_05, ,V4e121_07, ,V4e122_00, ,V4e123_00, ,V4e123_01, ,V4e123_02, ,V4e123_04, ,MTe098_00, ,MTe098_01, ,MTe099_00, ,MTe099_01, ,MTe099_04, ,MTe099_06, ,MTe099_07, ,MTe100_00, ,MTe101_00, ,MTe102_00, ,MTe102_01, ,MTe102_02, ,MTe103_00, ,MTe103_01, ,MTe104_00, ,MTe105_00, ,MTe105_01, ,MTe105_05, ,MTe105_06, ,MTe105_07, ,MTe105_08, ,MTe105_09, ,MTe105_10, ,MTe105_11, ,MTe113_00, ,MTe113_01, ,MTe113_02, ,MTe113_03, ,MTe114_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1,C,2.0,1.0,NaN,NaN,139.80999755859375,135.91600036621094,NaN,NaN,82.18900299072266,101.0469970703125,NaN,NaN,19.156999588012695,20.68400001525879,100.3740005493164,34.01599884033203,84.04900360107422,78.03399658203125,25.9950008392334,35.23899841308594,61.88399887084961,27.117000579833984,NaN,NaN,31.75200080871582,7.906000137329102,20.29400062561035,26.54199981689453,35.33700180053711,139.69900512695312,5.803999900817871,16.392000198364258,22.82699966430664,69.83799743652344,5.269000053405762,31.624000549316406,30.788000106811523,94.35700225830078,10.675000190734863,6.738999843597412,2.38700008392334,47.138999938964844,42.676998138427734,126.83100128173828,7.945000171661377,4.039000034332275,NaN,NaN,NaN,NaN,17.38599967956543,45.638999938964844,118.34600067138672,153.96600341796875,NaN,NaN,NaN,NaN,55.152000427246094,24.579999923706055,24.555999755859375,44.63999938964844,8.609000205993652,11.210000038146973,22.44499969482422,131.1300048828125,5.1519999504089355,20.469999313354492,0.02199999988079071,30.11199951171875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.014999389648438,26.666000366210938,NaN,NaN,NaN,NaN,165.98500061035156,107.64800262451172,NaN,NaN,NaN,NaN,105.61399841308594,170.33900451660156,27.908000946044922,14.857000350952148,NaN,NaN,28.148000717163086,4.129000186920166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9119999408721924,13.708999633789062,2.9860000610351562,2.2750000953674316,2.8259999752044678,2.621000051498413,4.548999786376953,14.371000289916992,0.26600000262260437,14.402999877929688
2,C,4.0,5.0,NaN,NaN,97.16100311279297,89.04399871826172,NaN,NaN,68.01200103759766,114.46700286865234,NaN,NaN,27.334999084472656,40.9900016784668,66.58999633789062,96.14099884033203,52.48500061035156,118.5479965209961,2.240000009536743,12.131999969482422,40.71900177001953,28.94099998474121,NaN,NaN,24.868000030517578,22.469999313354492,70.54399871826172,47.14400100708008,44.14500045776367,98.21800231933594,NaN,NaN,24.80699920654297,45.61199951171875,8.303999900817871,33.69200134277344,44.481998443603516,58.992000579833984,17.388999938964844,18.981000900268555,14.23799991607666,10.847000122070312,44.680999755859375,62.79800033569336,5.716000080108643,4.920000076293945,NaN,NaN,NaN,NaN,4.499000072479248,25.263999938964844,126.24700164794922,112.41899871826172,21.639999389648438,0.11900000274181366,NaN,NaN,24.14900016784668,29.582000732421875,18.166000366210938,19.18199920654297,8.503999710083008,4.64900016784668,18.474000930786133,120.08100128173828,7.74399995803833,25.87299919128418,0.8479999899864197,4.136000156402588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.09700012207031,126.53700256347656,NaN,NaN,NaN,NaN,146.40899658203125,136.21499633789062,NaN,NaN,0.06800000369548798,34.29899978637695,116.01599884033203,240.19700622558594,9.125,20.375999450683594,NaN,NaN,12.699999809265137,29.55900001525879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.452000141143799,24.91900062561035,0.02800000086426735,7.586999893188477,NaN,NaN,0.07699999958276749,3.9539999961853027,2.8480000495910645,10.684000015258789
3,M,2.0,7.0,NaN,NaN,141.947998046875,88.322998046875,16.711000442504883,0.07500000298023224,139.80299377441406,109.7509994506836,NaN,NaN,35.91400146484375,24.496000289916992,134.5850067138672,69.99199676513672,114.1989974975586,78.66899871826172,13.418999671936035,22.631000518798828,86.30000305175781,53.5099983215332,NaN,NaN,81.38500213623047,43.87300109863281,78.80599975585938,20.600000381469727,78.0979995727539,142.4080047607422,9.934000015258789,9.510000228881836,16.503000259399414,53.2760009765625,4.5279998779296875,24.077999114990234,53.547000885009766,50.80699920654297,14.458000183105469,5.604000091552734,10.104999542236328,12.027999877929688,73.09200286865234,109.36199951171875,12.604000091552734,7.685999870300293,NaN,NaN,NaN,NaN,18.554000854492188,26.781999588012695,67.69000244140625,172.92599487304688,NaN,NaN,NaN,NaN,28.358999252319336,27.77899932861328,14.75,17.95199966430664,4.61299991607666,14.29800033569336,53.70600128173828,80.45899963378906,8.232000350952148,23.81599998474121,4.247000217437744,16.075000762939453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.0989990234375,83.21600341796875,NaN,NaN,NaN,NaN,135.61000061035156,174.88600158691406,NaN,NaN,2.2839999198913574,13.805999755859375,164.9340057373047,198.3520050048828,27.422000885009766,2.38100004196167,4.203999996185303,4.002999782562256,18.62700080871582,12.793000221252441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06300000101327896,36.702999114990234,0.017999999225139618,21.934999465942383,0.0010000000474974513,4.000999927520752,0.019999999552965164,11.13599967956543,4.179999828338623,14.413000106811523
4,M,7.0,2.0,NaN,NaN,33.3489990234375,107.40599822998047,NaN,NaN,63.856998443603516,100.88999938964844,NaN,NaN,12.083000183105469,33.89099884033203,67.41200256347656,96.5009994506836,87.18099975585938,94.52300262451172,14.668999671936035,14.517000198364258,78.00399780273438,39.534000396728516,NaN,NaN,30.54199981689453,56.70600128173828,37.00199890136719,47.15599822998047,57.22700119018555,113.41000366210938,10.795999526977539,21.465999603271484,22.329999923706055,25.639999389648438,6.289999961853027,14.810999870300293,31.5310001373291,58.667999267578125,14.182000160217285,22.086999893188477,2.2829999923706055,11.751999855041504,114.09100341796875,96.59700012207031,21.804000854492188,14.5649995803833,NaN,NaN,NaN,NaN,20.381000518798828,37.130001068115234,130.78799438476562,149.093994140625,NaN,NaN,NaN,NaN,22.142000198364258,22.69700050354004,16.650999069213867,22.176000595092773,4.53000020980835,4.000999927520752,42.3849983215332,84.36900329589844,7.888999938964844,24.577999114990234,2.25600004196167,25.113000869750977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.633999824523926,84.89900207519531,NaN,NaN,NaN,NaN,86.26899719238281,186.2729949951172,NaN,NaN,NaN,NaN,107.22000122070312,229.29200744628906,12.404999732971191,24.507999420166016,NaN,NaN,8.336000442504883,20.402000427246094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.716000080108643,12.07800006866455,10.59000015258789,4.140999794006348,4.50600004196167,4.165999889373779,2.246000051498413,7.958000183105469,3.127000093460083,20.400999069213867
5,C,1.0,7.0,NaN,NaN,96.31600189208984,78.00299835205078,4.258999824523926,4.000999927520752,79.2249984741211,81.34700012207031,NaN,NaN,24.639999389648438,24.65999984741211,54.55799865722656,76.6760025024414,27.215999603271484,31.22599983215332,0.6899999976158142,0.08500000089406967,16.533000946044922,32.3489990234375,NaN,NaN,23.743000030517578,22.868999481201172,9.696999549865723,23.91900062561035,53.584999084472656,133.93299865722656,NaN,NaN,20.417999267578125,45.45100021362305,7.781000137329102,26.972000122070312,40.617000579833984,60.4370002746582,14.751999855041504,18.235000610351562,14.267999649047852,11.17300033569336,58.52000045776367,122.61299896240234,3.312000036239624,7.506999969482422,NaN,NaN,NaN,NaN,6.6479997634887695,28.618000030517578,46.92399978637695,141.88099670410156,NaN,NaN,NaN,NaN,9.315999984741211,36.880001068115234,15.305999755859375,23.29199981689453,2.244999885559082,7.375,26.834999084472656,98.37999725341797,2.747999906539917,17.440000534057617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.00199890136719,64.0,NaN,NaN,NaN,NaN,79.66100311279297,154.9250030517578,NaN,NaN,NaN,NaN,95.19599914550781,168.95700073242188,16.25,4.14300012588501,NaN,NaN,26.775999069213867,8.258999824523926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.634000062942505,32.428001403808594,3.382999897003174,20.05900001525879,0.6669999957084656,6.784999847412109,1.034000039100647,9.458999633789062,4.270999908447266,23.388999938964844
6,C,4.0,4.0,NaN,NaN,111.28800201416016,152.25900268554688,NaN,NaN,74.02999877929688,96.8290023803711,NaN,NaN,25.7549991607666,46.64400100708008,91.9219970703125,65.19300079345703,53.946998596191406,170.48500061035156,11.28499984741211,36.86899948120117,22.996000289916992,54.33599853515625,NaN,NaN,36.45899963378906,40.25400161743164,16.07900047302246,33.013999938964844,55.07699966430664,117.83100128173828,NaN,NaN,15.378000259399414,51.340999603271484,7.521999835968018,25.652999877929688,43.34199905395508,64.53299713134766,4.5289998054504395,14.557999610900879,9.206000328063965,9.986000061035156,23.336000442504883,89.93399810791016,15.529000282287598,4.151000022888184,NaN,NaN,NaN,NaN,2.312000036239624,39.777000427246094,44.72700119018555,144.45199584960938,NaN,NaN,NaN,NaN,9.883000373840332,23.93600082397461,12.15999984741211,17.263999938964844,NaN,NaN,75.7959976196289,131.6929931640625,9.020999908447266,13.012999534606934,6.5320000648498535,20.909000396728516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5840001106262207,134.25599670410156,NaN,NaN,NaN,NaN,83.57599639892578,107.23999786376953,NaN,NaN,2.2690000534057617,38.99599838256836,81.80799865722656,235.91099548339844,4.76800012588501,14.470999717712402,NaN,NaN,7.545000076293945,35.64099884033203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.501999855041504,10.026000022888184,12.562999725341797,1.2799999713897705,9.425999641418457,1.784000039100647,11.720000267028809,1.2339999675750732,0.02500000037252903,7.681000232696533
7,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,M,2.0,1.0,NaN,NaN,128.33900451660156,97.32599639892578,NaN,NaN,117.24800109863281,103.12100219726562,NaN,NaN,29.756999969482422,31.496000289916992,74.06500244140625,62.499000549316406,139.83599853515625,50.6510009765625,26.56399917602539,0.08399999886751175,53.06700134277344,20.910999298095703,NaN,NaN,75.78700256347656,28.283000946044922,60.83599853515625,27.44300079345703,55.78900146484375,87.83100128173828,NaN,NaN,14.104999542236328,45.20199966430664,8.310999870300293,11.82800006866455,39.058998107910156,56.96699905395508,11.918000221252441,19.951000213623047,20.570999145507812,21.020000457763672,29.32699966430664,99.60399627685547,7.7210001945495605,5.499000072479248,NaN,NaN,NaN,NaN,11.178999900817871,28.143999099731445,114.2509994506836,273.07000732421875,10.97700023651123,7.263000011444092,8.380000114440918,9.302000045776367,41.75899887084961,48.99800109863281,23.60300064086914,9.732000350952148,2.2699999809265137,3.999000072479248,69.30599975585938,114.9489974975586,11.585000038146973,31.643999099731445,6.156000137329102,23.083999633789062,NaN,NaN,NaN,NaN,NaN,NaN,4.123000144958496,7.578999996185303,11.312999725341797,64.26399993896484,NaN,NaN,NaN,NaN,45.637001037597656,100.13700103759766,NaN,NaN,4.489999771118164,4.008999824523926,84.37999725341797,235.36500549316406,4.567999839782715,37.21099853515625,NaN,NaN,14.131999969482422,27.554000854492188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09200000017881393,27.73900032043457,0.0,8.498000144958496,0.02500000037252903,1.5440000295639038,0.032999999821186066,15.043000221252441,2.0,26.69099998474121
9,C,1.0,1.0,NaN,NaN,110.98100280761719,60.643001556396484,NaN,NaN,120.36900329589844,112.38700103759766,NaN,NaN,23.93600082397461,15.321999549865723,118.72599792480469,48.00899887084961,88.06300354003906,61.7869987487793,8.741999626159668,11.26099967956543,61.28300094604492,48.597999572753906,NaN,NaN,33.1150016784668,16.426000595092773,56.03200149536133,23.929000854492188,40.237998962402344,102.51200103759766,NaN,NaN,15.593999862670898,53.12200164794922,7.006999969482422,30.173999786376953,37.04600143432617,52.13800048828125,10.961999893188477,12.487000465393066,1.7389999628067017,24.785999298095703,34.28300094604492,90.21900177001953,6.4019999504089355,0.04600000008940697,NaN,NaN,NaN,NaN,14.42199993133545,37.856998443603516,60.58000183105469,149.79600524902344,NaN,NaN,NaN,NaN,18.042999267578125,22.10300064086914,26.731000900268555,18.275999069213867,6.50600004196167,7.5,26.756000518798828,102.76599884033203,3.7219998836517334,29.731000900268555,0.03999999910593033,25.506999969482422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.54199981689453,64.30999755859375,NaN,NaN,NaN,NaN,84.97599792480469,144.4290008544922,NaN,NaN,NaN,NaN,141.80499267578125,211.30999755859375,22.361000061035156,17.649999618530273,NaN,NaN,21.923999786376953,9.623000144958496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.876999855041504,32.22600173950195,1.343999981880188,5.89300012588501,0.02800000086426735,21.32900047302246,4.255000114440918,10.66100025177002,0.3190000057220459,12.026000022888184
