39 of 58 units, , , ,V4e043_00, ,V4e043_02, ,V4e043_03, ,V4e046_00, ,V4e046_01, ,V4e047_00, ,V4e047_01, ,V4e047_02, ,V4e047_03, ,V4e048_00, ,V4e048_03, ,V4e052_00, ,V4e052_03, ,V4e052_04, ,V4e053_00, ,V4e053_02, ,V4e053_04, ,V4e053_05, ,V4e053_06, ,V4e054_00, ,V4e054_03, ,V4e054_04, ,V4e054_06, ,V4e054_07, ,V4e055_00, ,V4e055_01, ,V4e055_02, ,V4e056_00, ,V4e057_00, ,V4e057_01, ,MTe040_00, ,MTe041_00, ,MTe042_00, ,MTe049_00, ,MTe050_00, ,MTe050_01, ,MTe050_02, ,MTe051_00, ,MTe051_02, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1,C,1.0,6.0,29.812000274658203,19.39900016784668,NaN,NaN,4.479000091552734,0.08799999952316284,62.637001037597656,124.89399719238281,NaN,NaN,22.136999130249023,53.19200134277344,20.67799949645996,37.00199890136719,NaN,NaN,NaN,NaN,110.18599700927734,117.69599914550781,6.041999816894531,29.64699935913086,32.4640007019043,13.430000305175781,6.289000034332275,11.345999717712402,4.484000205993652,0.04899999871850014,38.558998107910156,101.63400268554688,NaN,NaN,14.67199993133545,18.86400032043457,NaN,NaN,NaN,NaN,27.819000244140625,28.739999771118164,8.413000106811523,8.520999908447266,2.2799999713897705,49.513999938964844,NaN,NaN,NaN,NaN,110.0770034790039,188.9499969482422,NaN,NaN,8.309000015258789,25.655000686645508,58.637001037597656,136.072998046875,48.194000244140625,258.0979919433594,0.07599999755620956,26.969999313354492,14.78600025177002,17.753000259399414,6.507999897003174,4.0970001220703125,4.614999771118164,10.739999771118164,5.300000190734863,31.0310001373291,4.493000030517578,38.99399948120117,0.06300000101327896,7.770999908447266,NaN,NaN,11.46399974822998,45.70000076293945,NaN,NaN
2,M,7.0,2.0,128.33599853515625,59.37200164794922,NaN,NaN,43.70600128173828,9.347999572753906,146.2519989013672,139.78599548339844,NaN,NaN,45.03900146484375,61.50600051879883,36.82899856567383,24.871999740600586,NaN,NaN,NaN,NaN,156.9409942626953,89.63500213623047,26.632999420166016,12.940999984741211,26.520999908447266,39.83000183105469,12.708000183105469,14.298999786376953,6.49399995803833,15.310999870300293,52.20000076293945,78.54299926757812,NaN,NaN,8.548999786376953,17.864999771118164,NaN,NaN,NaN,NaN,36.20100021362305,0.2939999997615814,15.355999946594238,16.5049991607666,2.5769999027252197,23.893999099731445,NaN,NaN,NaN,NaN,169.06399536132812,184.32899475097656,NaN,NaN,8.446000099182129,21.454999923706055,63.242000579833984,143.19200134277344,109.12300109863281,197.7550048828125,NaN,NaN,18.14900016784668,25.288999557495117,4.0920000076293945,13.331000328063965,10.458999633789062,11.260000228881836,9.28499984741211,19.07699966430664,17.83799934387207,63.448001861572266,4.50600004196167,25.14900016784668,NaN,NaN,6.434999942779541,65.77300262451172,NaN,NaN
3,M,5.0,4.0,91.02899932861328,57.96099853515625,3.6689999103546143,4.755000114440918,NaN,NaN,155.6719970703125,236.82200622558594,NaN,NaN,79.72599792480469,93.50700378417969,54.362998962402344,50.926998138427734,NaN,NaN,NaN,NaN,137.38699340820312,139.67100524902344,8.800000190734863,27.274999618530273,17.881000518798828,46.27799987792969,0.47200000286102295,36.417999267578125,NaN,NaN,43.617000579833984,105.58999633789062,NaN,NaN,11.937000274658203,23.82900047302246,NaN,NaN,NaN,NaN,16.20199966430664,15.506999969482422,20.242000579833984,7.953999996185303,16.288999557495117,18.833999633789062,NaN,NaN,NaN,NaN,93.78900146484375,240.06199645996094,NaN,NaN,NaN,NaN,67.8949966430664,164.33900451660156,58.38999938964844,185.36500549316406,NaN,NaN,25.493999481201172,22.527999877929688,6.493000030517578,4.099999904632568,8.208000183105469,19.249000549316406,9.012999534606934,17.910999298095703,20.339000701904297,43.88199996948242,3.428999900817871,9.121000289916992,NaN,NaN,13.817000389099121,23.51300048828125,NaN,NaN
4,M,2.0,1.0,116.68699645996094,63.987998962402344,2.2300000190734863,23.584999084472656,28.736000061035156,15.48799991607666,192.2030029296875,167.4720001220703,6.295000076293945,14.942999839782715,32.1510009765625,120.24099731445312,34.209999084472656,63.02399826049805,NaN,NaN,NaN,NaN,149.16200256347656,81.39099884033203,18.660999298095703,13.954999923706055,14.079999923706055,16.263999938964844,14.520000457763672,14.342000007629395,7.590000152587891,12.37399959564209,36.029998779296875,63.28300094604492,NaN,NaN,28.52899932861328,11.236000061035156,NaN,NaN,NaN,NaN,11.128000259399414,5.855999946594238,21.323999404907227,8.711000442504883,4.354000091552734,41.52899932861328,NaN,NaN,NaN,NaN,119.25599670410156,138.52200317382812,NaN,NaN,4.269999980926514,16.066999435424805,66.41600036621094,165.76199340820312,102.64800262451172,146.02200317382812,NaN,NaN,30.084999084472656,21.95199966430664,4.5289998054504395,16.402999877929688,8.598999977111816,10.904999732971191,10.656999588012695,21.66200065612793,8.119999885559082,34.07500076293945,0.02199999988079071,4.386000156402588,NaN,NaN,23.850000381469727,21.711000442504883,NaN,NaN
5,M,2.0,6.0,154.12399291992188,67.16600036621094,13.152000427246094,18.888999938964844,38.637001037597656,17.320999145507812,183.30799865722656,77.01300048828125,NaN,NaN,50.874000549316406,81.73699951171875,50.165000915527344,47.87300109863281,NaN,NaN,NaN,NaN,153.0070037841797,97.27899932861328,36.321998596191406,38.0359992980957,28.565000534057617,57.50699996948242,19.44300079345703,36.209999084472656,12.303000450134277,0.050999999046325684,35.869998931884766,99.87300109863281,NaN,NaN,21.826000213623047,23.09000015258789,3.121000051498413,40.729000091552734,NaN,NaN,30.23200035095215,36.51499938964844,24.926000595092773,22.77400016784668,3.687000036239624,4.810999870300293,NaN,NaN,NaN,NaN,96.48400115966797,194.26800537109375,NaN,NaN,1.5779999494552612,42.46699905395508,123.35099792480469,124.86900329589844,83.06300354003906,151.91299438476562,NaN,NaN,16.034000396728516,21.437999725341797,4.28000020980835,2.115000009536743,13.980999946594238,29.392000198364258,9.335000038146973,17.363000869750977,16.72100067138672,31.312999725341797,0.003000000026077032,10.097000122070312,NaN,NaN,17.035999298095703,27.753000259399414,NaN,NaN
6,M,1.0,1.0,94.35800170898438,39.67900085449219,18.281999588012695,3.4079999923706055,17.797000885009766,1.9950000047683716,124.7020034790039,114.85700225830078,NaN,NaN,35.375999450683594,60.22600173950195,17.735000610351562,20.691999435424805,NaN,NaN,NaN,NaN,52.26900100708008,100.4280014038086,5.784999847412109,19.41699981689453,44.891998291015625,16.551000595092773,22.12299919128418,0.9980000257492065,NaN,NaN,28.572999954223633,69.45700073242188,NaN,NaN,14.545000076293945,26.214000701904297,NaN,NaN,NaN,NaN,19.493999481201172,13.232000350952148,13.0600004196167,25.927000045776367,6.610000133514404,68.5459976196289,NaN,NaN,NaN,NaN,162.50399780273438,126.47100067138672,6.484000205993652,0.05299999937415123,19.648000717163086,15.36299991607666,70.25800323486328,162.69400024414062,144.76100158691406,135.45899963378906,NaN,NaN,27.204999923706055,29.52899932861328,8.519000053405762,7.328999996185303,13.892999649047852,25.280000686645508,11.36299991607666,26.781999588012695,7.375999927520752,61.51100158691406,4.866000175476074,9.762999534606934,NaN,NaN,15.291000366210938,24.979000091552734,NaN,NaN
7,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,C,6.0,2.0,31.26099967956543,39.48500061035156,2.2709999084472656,21.780000686645508,6.011000156402588,20.66200065612793,90.86399841308594,72.26899719238281,NaN,NaN,22.844999313354492,41.7599983215332,4.507999897003174,21.867000579833984,NaN,NaN,NaN,NaN,18.41699981689453,63.01300048828125,0.04699999839067459,12.972000122070312,18.339000701904297,65.97799682617188,10.75100040435791,14.85099983215332,6.454999923706055,13.960000038146973,38.922000885009766,107.5999984741211,NaN,NaN,15.361000061035156,24.83799934387207,NaN,NaN,NaN,NaN,8.722999572753906,12.588000297546387,21.118999481201172,23.684999465942383,74.41999816894531,4.098999977111816,NaN,NaN,NaN,NaN,51.779998779296875,218.34300231933594,NaN,NaN,2.2709999084472656,22.150999069213867,51.707000732421875,179.1179962158203,40.40999984741211,206.15199279785156,NaN,NaN,39.542999267578125,35.084999084472656,4.520999908447266,13.41100025177002,9.104999542236328,13.642000198364258,4.202000141143799,9.932999610900879,11.682000160217285,17.700000762939453,0.07800000160932541,19.81800079345703,NaN,NaN,21.922000885009766,43.500999450683594,NaN,NaN
9,C,1.0,2.0,23.347000122070312,43.457000732421875,NaN,NaN,0.05000000074505806,7.00600004196167,109.89399719238281,89.40499877929688,NaN,NaN,36.875999450683594,47.191001892089844,14.333000183105469,5.020999908447266,NaN,NaN,NaN,NaN,48.11800003051758,93.14299774169922,8.0600004196167,29.740999221801758,25.968000411987305,12.012999534606934,16.707000732421875,0.035999998450279236,NaN,NaN,16.785999298095703,70.11399841308594,NaN,NaN,20.093000411987305,15.85099983215332,2.312000036239624,40.04600143432617,NaN,NaN,20.910999298095703,11.541000366210938,20.691999435424805,15.96500015258789,2.2760000228881836,29.62700080871582,NaN,NaN,NaN,NaN,71.01000213623047,153.12100219726562,NaN,NaN,NaN,NaN,84.89800262451172,121.25299835205078,59.09700012207031,244.47999572753906,NaN,NaN,17.780000686645508,14.890000343322754,14.27299976348877,19.756000518798828,10.64799976348877,17.865999221801758,8.836999893188477,14.6899995803833,4.817999839782715,36.551998138427734,14.055999755859375,4.849999904632568,NaN,NaN,14.845000267028809,48.888999938964844,NaN,NaN
